record,beat_number,qrs_sample,qrs_seconds,qrs_annotation,qrs_symbol,p_onset_sample,p_peak_sample,p_offset_sample,qrs_onset_sample,qrs_offset_sample,t_onset_sample,t_peak_sample,t_offset_sample,t_wave_type
118,1,370,1.0277777777777777,RBBB,R,279,298,320,353,402,424,507,523,biphasic_negative_positive
118,2,676,1.8777777777777778,RBBB,R,585,606,628,647,707,728,818,827,biphasic_negative_positive
118,3,982,2.727777777777778,RBBB,R,888,911,934,962,1012,1028,1161,1172,biphasic_negative_positive
118,4,1285,3.5694444444444446,RBBB,R,1198,1214,1244,1261,1317,1333,1370,1408,inverted
118,5,1589,4.413888888888889,RBBB,R,1498,1520,1540,1570,1622,1639,1668,1704,inverted
118,6,1881,5.225,RBBB,R,1788,1805,1830,1861,1912,1928,1962,1997,inverted
118,7,2177,6.0472222222222225,RBBB,R,2084,2101,2128,2148,2207,2225,2309,2342,biphasic_negative_positive
118,8,2477,6.8805555555555555,RBBB,R,2380,2404,2423,2457,2508,2524,2555,2587,inverted
118,9,2768,7.688888888888889,RBBB,R,2676,2693,2717,2749,2797,2818,2923,2938,biphasic_negative_positive
118,10,3055,8.48611111111111,RBBB,R,2960,2984,3000,3037,3085,3101,3183,3195,biphasic_negative_positive
118,11,3366,9.35,RBBB,R,3276,3291,3313,3337,3395,3418,3499,3516,biphasic_negative_positive
118,12,3676,10.21111111111111,RBBB,R,3589,3605,3626,3650,3708,3730,3805,3827,biphasic_negative_positive
118,13,3980,11.055555555555555,RBBB,R,3891,3909,3934,3951,4011,4032,4061,4094,inverted
118,14,4284,11.9,RBBB,R,4187,4210,4236,4265,4315,4334,4367,4399,inverted
118,15,4582,12.727777777777778,RBBB,R,4491,4512,4533,4563,4613,4635,4710,4732,biphasic_negative_positive
118,16,4885,13.569444444444445,RBBB,R,4795,4814,4835,4863,4915,4932,4967,5004,inverted
118,17,5173,14.369444444444444,RBBB,R,5085,5105,5125,5154,5203,5224,5297,5325,biphasic_negative_positive
118,18,5466,15.183333333333334,RBBB,R,5372,5389,5416,5447,5496,5515,5651,5666,biphasic_negative_positive
118,19,5764,16.011111111111113,RBBB,R,5677,5691,5713,5745,5794,5813,5842,5877,inverted
118,20,6059,16.830555555555556,RBBB,R,5971,5985,6009,6040,6089,6110,6179,6204,biphasic_negative_positive
118,21,6352,17.644444444444446,RBBB,R,6263,6279,6302,6333,6382,6404,6486,6495,biphasic_negative_positive
118,22,6645,18.458333333333332,RBBB,R,6554,6581,6598,6626,6677,6697,6775,6798,biphasic_negative_positive
118,23,6930,19.25,RBBB,R,6841,6857,6882,6912,6960,6979,7010,7044,inverted
118,24,7216,20.044444444444444,RBBB,R,7122,7141,7164,7196,7248,7269,7348,7374,biphasic_negative_positive
118,25,7508,20.855555555555554,RBBB,R,7412,7433,7457,7488,7538,7554,7588,7624,inverted
118,26,7795,21.65277777777778,RBBB,R,7696,7725,7742,7773,7825,7842,7875,7915,inverted
118,27,8084,22.455555555555556,RBBB,R,7992,8010,8034,8064,8114,8133,8165,8203,inverted
118,28,8379,23.275,RBBB,R,8280,8299,8325,8359,8409,8425,8458,8496,inverted
118,29,8666,24.072222222222223,RBBB,R,8574,8594,8616,8645,8697,8714,8748,8783,inverted
118,30,8968,24.91111111111111,RBBB,R,8871,8895,8915,8948,8997,9012,9096,9119,biphasic_negative_positive
118,31,9267,25.741666666666667,RBBB,R,9169,9187,9213,9248,9302,9319,9350,9389,inverted
118,32,9566,26.572222222222223,RBBB,R,9475,9491,9517,9546,9599,9616,9648,9682,inverted
118,33,9877,27.43611111111111,RBBB,R,9781,9800,9823,9857,9907,9925,9956,9993,inverted
118,34,10180,28.27777777777778,RBBB,R,10083,10102,10125,10160,10217,10233,10264,10299,inverted
118,35,10481,29.113888888888887,RBBB,R,10391,10407,10430,10463,10515,10532,10563,10598,inverted
118,36,10791,29.975,RBBB,R,10693,10716,10737,10770,10824,10839,10871,10906,inverted
118,37,11026,30.627777777777776,PVC,V,,,,11000,11068,11073,11108,11176,inverted
118,38,11384,31.622222222222224,RBBB,R,11293,11309,11333,11365,11419,11431,11508,11540,biphasic_negative_positive
118,39,11689,32.46944444444444,RBBB,R,11596,11612,11637,11657,11723,11738,11770,11804,inverted
118,40,11993,33.31388888888889,RBBB,R,11900,11918,11942,11973,12025,12042,12073,12108,inverted
118,41,12295,34.15277777777778,RBBB,R,12200,12216,12241,12275,12330,12346,12377,12412,inverted
118,42,12596,34.98888888888889,RBBB,R,12500,12518,12543,12577,12632,12645,12678,12714,inverted
118,43,12900,35.833333333333336,RBBB,R,12809,12826,12849,12881,12934,12949,13025,13048,biphasic_negative_positive
118,44,13201,36.669444444444444,RBBB,R,13106,13122,13145,13180,13235,13258,13324,13364,biphasic_negative_positive
118,45,13499,37.49722222222222,RBBB,R,13411,13433,13444,13472,13529,13548,13580,13618,inverted
118,46,13792,38.31111111111111,RBBB,R,13703,13718,13742,13773,13820,13839,13872,13907,inverted
118,47,14072,39.08888888888889,RBBB,R,13979,13996,14021,14053,14102,14121,14155,14194,inverted
118,48,14360,39.888888888888886,RBBB,R,14272,14291,14310,14342,14390,14414,14440,14475,inverted
118,49,14639,40.66388888888889,RBBB,R,14544,14567,14592,14621,14669,14684,14717,14755,inverted
118,50,14917,41.43611111111111,RBBB,R,14828,14845,14868,14898,14949,14967,15047,15073,biphasic_negative_positive
118,51,15211,42.25277777777778,RBBB,R,15115,15133,15157,15191,15244,15262,15338,15361,biphasic_negative_positive
118,52,15498,43.05,RBBB,R,15409,15425,15451,15478,15532,15547,15620,15650,biphasic_negative_positive
118,53,15791,43.86388888888889,RBBB,R,15701,15716,15739,15771,15825,15843,15911,15939,biphasic_negative_positive
118,54,16091,44.69722222222222,RBBB,R,15994,16017,16038,16072,16127,16145,16175,16209,inverted
118,55,16395,45.541666666666664,RBBB,R,16308,16322,16343,16375,16430,16442,16474,16511,inverted
118,56,16702,46.394444444444446,RBBB,R,16612,16625,16651,16684,16739,16756,16783,16820,inverted
118,57,17007,47.24166666666667,RBBB,R,16915,16930,16956,16988,17042,17056,17135,17158,biphasic_negative_positive
118,58,17315,48.09722222222222,RBBB,R,17226,17242,17265,17295,17351,17364,17396,17430,inverted
118,59,17624,48.955555555555556,RBBB,R,17531,17547,17573,17604,17656,17673,17749,17771,biphasic_negative_positive
118,60,17935,49.81944444444444,RBBB,R,17840,17862,17882,17914,17969,17988,18015,18050,inverted
118,61,18244,50.67777777777778,RBBB,R,18150,18169,18193,18225,18279,18295,18374,18394,biphasic_negative_positive
118,62,18550,51.52777777777778,RBBB,R,18454,18472,18498,18529,18586,18599,18631,18665,inverted
118,63,18856,52.37777777777778,RBBB,R,18766,18781,18806,18837,18889,18902,18934,18969,inverted
118,64,19158,53.21666666666667,RBBB,R,19061,19081,19106,19138,19192,19208,19240,19274,inverted
