record,beat_number,qrs_sample,qrs_seconds,qrs_annotation,qrs_symbol,p_onset_sample,p_peak_sample,p_offset_sample,qrs_onset_sample,qrs_offset_sample,t_onset_sample,t_peak_sample,t_offset_sample,t_wave_type
109,1,340,0.9444444444444444,LBBB,L,264,288,297,321,378,409,458,465,normal
109,2,568,1.5777777777777777,LBBB,L,489,511,522,547,606,613,693,712,biphasic_negative_positive
109,3,805,2.236111111111111,LBBB,L,725,742,752,784,851,884,939,945,normal
109,4,1044,2.9,LBBB,L,968,988,1010,1025,1087,,1100,1174,positive_monophasic
109,5,1284,3.566666666666667,LBBB,L,1207,1237,1254,1264,1325,1356,1409,1416,normal
109,6,1519,4.219444444444444,LBBB,L,1439,1467,1490,1498,1562,1598,1649,1659,normal
109,7,1763,4.897222222222222,LBBB,L,1681,1713,1733,1741,1806,1841,1890,1898,normal
109,8,1993,5.536111111111111,LBBB,L,,,,1964,2033,,2061,2114,positive_monophasic
109,9,2215,6.152777777777778,LBBB,L,2145,2168,2181,2191,2254,,2265,2331,positive_monophasic
109,10,2433,6.758333333333334,LBBB,L,2358,2382,2407,2415,2471,2503,2550,2559,normal
109,11,2657,7.3805555555555555,LBBB,L,2578,2608,2626,2636,2702,2724,2781,2792,normal
109,12,2880,8.0,LBBB,L,2800,2828,2837,2842,2925,,2941,3006,positive_monophasic
109,13,3114,8.65,LBBB,L,3034,3065,3081,3093,3157,3167,3182,3241,inverted
109,14,3349,9.302777777777777,LBBB,L,,,,3320,3393,,3406,3474,positive_monophasic
109,15,3582,9.95,LBBB,L,3504,3531,3550,3562,3626,,3645,3707,positive_monophasic
109,16,3810,10.583333333333334,LBBB,L,3734,3755,3771,3779,3853,,3901,3933,positive_monophasic
109,17,4039,11.219444444444445,LBBB,L,3961,3988,4007,4018,4081,,4100,4163,positive_monophasic
109,18,4263,11.841666666666667,LBBB,L,,,,4244,4302,,4319,4376,positive_monophasic
109,19,4478,12.438888888888888,LBBB,L,4403,4427,4450,4458,4519,,4533,4590,positive_monophasic
109,20,4687,13.019444444444444,LBBB,L,4615,4642,4660,4668,4729,,4748,4805,positive_monophasic
109,21,4907,13.630555555555556,LBBB,L,4832,4854,4876,4884,4948,,4964,5027,positive_monophasic
109,22,5127,14.241666666666667,LBBB,L,5053,5078,5096,5105,5166,5199,5218,5252,normal
109,23,5357,14.880555555555556,LBBB,L,5276,5305,5326,5336,5398,,5421,5479,positive_monophasic
109,24,5590,15.527777777777779,LBBB,L,5509,5538,5559,5567,5635,,5650,5713,positive_monophasic
109,25,5818,16.16111111111111,LBBB,L,5741,5771,5787,5795,5861,,5881,5941,positive_monophasic
109,26,6046,16.794444444444444,LBBB,L,5971,5996,6015,6023,6085,,6103,6159,positive_monophasic
109,27,6260,17.38888888888889,FUSION,F,6160,6163,6198,6232,6271,6283,6323,6388,inverted
109,28,6480,18.0,LBBB,L,6389,6393,6416,6460,6523,,6542,6599,positive_monophasic
109,29,6695,18.59722222222222,LBBB,L,6623,6651,6666,6674,6734,,6752,6814,positive_monophasic
109,30,6917,19.21388888888889,LBBB,L,6843,6868,6888,6896,6954,,6971,7029,positive_monophasic
109,31,7133,19.81388888888889,LBBB,L,7049,7060,7071,7101,7172,,7191,7249,positive_monophasic
109,32,7356,20.433333333333334,LBBB,L,7277,7303,7324,7335,7399,,7419,7478,positive_monophasic
109,33,7583,21.06388888888889,LBBB,L,7505,7528,7553,7559,7625,7633,7648,7712,inverted
109,34,7822,21.727777777777778,LBBB,L,7745,7767,7793,7801,7865,,7885,7950,positive_monophasic
109,35,8066,22.405555555555555,LBBB,L,7986,8012,8036,8045,8106,,8126,8185,positive_monophasic
109,36,8291,23.030555555555555,LBBB,L,8214,8237,8260,8270,8331,,8353,8408,positive_monophasic
109,37,8511,23.641666666666666,LBBB,L,8438,8460,8483,8491,8549,,8570,8625,positive_monophasic
109,38,8737,24.269444444444446,LBBB,L,8659,8681,8706,8716,8776,,8798,8851,positive_monophasic
109,39,8970,24.916666666666668,LBBB,L,8892,8916,8940,8949,9009,,9029,9077,positive_monophasic
109,40,9197,25.54722222222222,LBBB,L,9119,9141,9150,9162,9236,,9255,9306,positive_monophasic
109,41,9424,26.177777777777777,LBBB,L,9347,9368,9392,9400,9463,,9484,9538,positive_monophasic
109,42,9659,26.830555555555556,LBBB,L,9580,9601,9628,9638,9701,9707,9724,9778,inverted
109,43,9902,27.505555555555556,LBBB,L,9825,9845,9873,9881,9941,,9964,10017,positive_monophasic
109,44,10147,28.18611111111111,LBBB,L,10064,10086,10115,10125,10186,10195,10210,10262,inverted
109,45,10391,28.863888888888887,LBBB,L,10308,10331,10356,10366,10430,,10454,10502,positive_monophasic
109,46,10619,29.497222222222224,LBBB,L,10544,10564,10589,10598,10659,,10681,10731,positive_monophasic
109,47,10843,30.119444444444444,LBBB,L,10772,10793,10816,10824,10881,,10901,10952,positive_monophasic
109,48,11074,30.761111111111113,LBBB,L,10997,11018,11043,11053,11113,,11135,11187,positive_monophasic
109,49,11310,31.416666666666668,FUSION,F,11233,11255,11270,11281,11322,11342,11372,11421,inverted
109,50,11548,32.077777777777776,LBBB,L,11439,11459,11480,11524,11589,,11614,11662,positive_monophasic
109,51,11783,32.730555555555554,LBBB,L,11706,11727,11753,11762,11822,11829,11848,11901,inverted
109,52,12029,33.41388888888889,LBBB,L,11950,11971,11996,12008,12070,12077,12097,12149,inverted
109,53,12276,34.1,LBBB,L,12198,12220,12247,12256,12314,12321,12340,12389,inverted
109,54,12521,34.78055555555556,LBBB,L,12441,12460,12492,12501,12561,12597,12636,12646,normal
109,55,12765,35.458333333333336,LBBB,L,12684,12707,12734,12742,12805,12837,12879,12887,normal
109,56,12997,36.102777777777774,LBBB,L,12897,12907,12932,12964,13036,13043,13111,13122,biphasic_negative_positive
109,57,13228,36.74444444444445,LBBB,L,13153,13173,13196,13207,13264,13298,13338,13348,normal
109,58,13463,37.397222222222226,LBBB,L,13383,13408,13431,13442,13502,13509,13584,13596,biphasic_negative_positive
109,59,13715,38.09722222222222,LBBB,L,13631,13651,13684,13694,13754,13760,13834,13847,biphasic_negative_positive
109,60,13947,38.74166666666667,PVC,V,13859,13865,13901,13907,13972,13990,14035,14091,normal
109,61,14211,39.475,LBBB,L,14132,14159,14181,14188,14253,14259,14279,14331,inverted
109,62,14461,40.169444444444444,LBBB,L,14381,14401,14432,14440,14504,14512,14585,14602,biphasic_negative_positive
109,63,14712,40.86666666666667,LBBB,L,14612,14625,14647,14692,14752,14758,14832,14843,biphasic_negative_positive
109,64,14958,41.55,LBBB,L,14880,14900,14926,14937,14995,15001,15072,15086,biphasic_negative_positive
109,65,15201,42.225,LBBB,L,15122,15148,15170,15179,15236,15242,15310,15323,biphasic_negative_positive
109,66,15436,42.87777777777778,LBBB,L,15356,15377,15405,15415,15474,15480,15547,15562,biphasic_negative_positive
109,67,15669,43.525,LBBB,L,15592,15611,15628,15648,15706,15713,15784,15798,biphasic_negative_positive
109,68,15917,44.21388888888889,LBBB,L,15836,15855,15883,15895,15959,15965,16042,16061,biphasic_negative_positive
109,69,16180,44.94444444444444,LBBB,L,16099,16121,16149,16157,16221,16227,16303,16318,biphasic_negative_positive
109,70,16437,45.65833333333333,LBBB,L,16355,16375,16406,16415,16475,16482,16552,16567,biphasic_negative_positive
109,71,16685,46.34722222222222,LBBB,L,16603,16622,16656,16664,16723,16730,16803,16820,biphasic_negative_positive
109,72,16935,47.041666666666664,LBBB,L,16853,16872,16906,16914,16973,16979,17047,17062,biphasic_negative_positive
109,73,17177,47.71388888888889,LBBB,L,17097,17116,17147,17155,17217,17253,17293,17310,normal
109,74,17423,48.397222222222226,LBBB,L,17344,17363,17387,17402,17462,17468,17540,17555,biphasic_negative_positive
109,75,17663,49.06388888888889,LBBB,L,17586,17608,17632,17642,17700,17706,17778,17791,biphasic_negative_positive
109,76,17902,49.727777777777774,LBBB,L,17827,17846,17870,17882,17940,17946,18019,18034,biphasic_negative_positive
109,77,18154,50.42777777777778,LBBB,L,18070,18090,18122,18130,18195,18203,18282,18300,biphasic_negative_positive
109,78,18421,51.169444444444444,LBBB,L,18336,18354,18369,18399,18462,18469,18542,18559,biphasic_negative_positive
109,79,18677,51.88055555555555,LBBB,L,18574,18584,18607,18645,18721,18727,18800,18815,biphasic_negative_positive
109,80,18929,52.580555555555556,LBBB,L,18849,18869,18894,18905,18968,18974,19047,19060,biphasic_negative_positive
109,81,19175,53.263888888888886,LBBB,L,19096,19117,19142,19154,19214,19222,19294,19307,biphasic_negative_positive
109,82,19415,53.93055555555556,LBBB,L,19339,19357,19386,19394,19452,19458,19533,19549,biphasic_negative_positive
109,83,19660,54.611111111111114,LBBB,L,19583,19601,19619,19639,19697,19734,19777,19794,normal
109,84,19907,55.297222222222224,LBBB,L,19831,19850,19876,19887,19943,19949,20018,20034,biphasic_negative_positive
109,85,20150,55.97222222222222,LBBB,L,20072,20093,20119,20129,20189,20194,20265,20280,biphasic_negative_positive
109,86,20399,56.66388888888889,LBBB,L,20316,20335,20365,20376,20440,20447,20526,20543,biphasic_negative_positive
109,87,20668,57.41111111111111,LBBB,L,20580,20599,20635,20645,20711,20717,20795,20813,biphasic_negative_positive
109,88,20928,58.13333333333333,LBBB,L,20848,20866,20899,20907,20968,20974,21051,21065,biphasic_negative_positive
109,89,21179,58.830555555555556,LBBB,L,21104,21122,21150,21159,21216,21253,21293,21311,normal
109,90,21424,59.51111111111111,LBBB,L,21347,21368,21394,21404,21462,21467,21539,21554,biphasic_negative_positive
109,91,21667,60.18611111111111,LBBB,L,21590,21611,21638,21647,21703,21708,21778,21792,biphasic_negative_positive
109,92,21910,60.861111111111114,LBBB,L,21828,21848,21880,21888,21946,21954,22025,22040,biphasic_negative_positive
109,93,22159,61.55277777777778,LBBB,L,22076,22094,22127,22138,22197,22204,22275,22289,biphasic_negative_positive
109,94,22407,62.24166666666667,LBBB,L,22325,22347,22374,22385,22446,22451,22527,22543,biphasic_negative_positive
109,95,22660,62.94444444444444,LBBB,L,22582,22607,22631,22639,22699,22707,22781,22796,biphasic_negative_positive
109,96,22921,63.669444444444444,LBBB,L,22836,22862,22890,22900,22963,22973,23049,23066,biphasic_negative_positive
109,97,23188,64.41111111111111,LBBB,L,23105,23125,23157,23165,23225,23232,23306,23321,biphasic_negative_positive
109,98,23438,65.10555555555555,LBBB,L,23359,23378,23407,23418,23475,23481,23549,23562,biphasic_negative_positive
109,99,23677,65.76944444444445,LBBB,L,23597,23619,23645,23656,23713,23719,23785,23803,biphasic_negative_positive
109,100,23917,66.43611111111112,LBBB,L,23839,23862,23889,23897,23956,23962,24029,24042,biphasic_negative_positive
109,101,24157,67.10277777777777,LBBB,L,24077,24096,24126,24136,24198,24207,24276,24291,biphasic_negative_positive
109,102,24407,67.79722222222222,LBBB,L,24326,24345,24375,24386,24448,24456,24533,24548,biphasic_negative_positive
