record,beat_number,qrs_sample,qrs_seconds,qrs_annotation,qrs_symbol,p_onset_sample,p_peak_sample,p_offset_sample,qrs_onset_sample,qrs_offset_sample,t_onset_sample,t_peak_sample,t_offset_sample,t_wave_type
219,1,301,0.8361111111111111,NORMAL,N,,,,284,314,357,398,423,inverted
219,2,614,1.7055555555555555,NORMAL,N,,,,598,629,684,707,739,inverted
219,3,888,2.466666666666667,NORMAL,N,804,831,858,863,902,952,982,1011,inverted
219,4,1206,3.35,NORMAL,N,,,,1191,1216,1272,1300,1332,inverted
219,5,1417,3.936111111111111,NORMAL,N,,,,1402,1427,1469,1506,1536,inverted
219,6,1709,4.747222222222222,NORMAL,N,1627,1644,1661,1686,1719,1773,1804,1837,inverted
219,7,1924,5.344444444444444,NORMAL,N,,,,1908,1937,1991,2017,2046,inverted
219,8,2207,6.1305555555555555,NORMAL,N,,,,2193,2222,2263,2295,2325,inverted
219,9,2478,6.883333333333334,NORMAL,N,2383,2408,2439,2464,2493,2536,2569,2602,inverted
219,10,2724,7.566666666666666,NORMAL,N,,,,2709,2738,2782,2816,2872,inverted
219,11,3011,8.363888888888889,NORMAL,N,2922,2941,2961,2985,3025,3073,3106,3137,inverted
219,12,3230,8.972222222222221,NORMAL,N,,,,3215,3243,3258,3317,3345,inverted
219,13,3457,9.602777777777778,NORMAL,N,3365,3397,3417,3442,3471,3524,3546,3582,inverted
219,14,3864,10.733333333333333,NORMAL,N,,,,3849,3880,3936,3962,3997,inverted
219,15,4278,11.883333333333333,NORMAL,N,4196,4223,4255,4263,4291,4348,4375,4406,inverted
219,16,4580,12.722222222222221,NORMAL,N,,,,4565,4595,4651,4676,4709,inverted
219,17,4903,13.619444444444444,NORMAL,N,,,,4880,4917,4967,4997,5027,inverted
219,18,5205,14.458333333333334,NORMAL,N,5108,5119,5156,5190,5220,5280,5301,5330,inverted
219,19,5571,15.475,NORMAL,N,5492,5507,5523,5555,5586,5621,5730,5750,biphasic_negative_positive
219,20,5848,16.244444444444444,NORMAL,N,5756,5785,5804,5832,5861,5923,5943,5970,inverted
219,21,6059,16.830555555555556,NORMAL,N,5981,5988,6003,6034,6074,6119,6151,6180,inverted
219,22,6355,17.65277777777778,NORMAL,N,,,,6340,6369,6419,6449,6479,inverted
219,23,6688,18.57777777777778,NORMAL,N,6611,6624,6662,6672,6701,6746,6781,6808,inverted
219,24,7119,19.775,NORMAL,N,,,,7104,7132,7183,7272,7286,biphasic_negative_positive
219,25,7388,20.522222222222222,NORMAL,N,,,,7372,7401,7438,7576,7607,biphasic_negative_positive
219,26,7801,21.669444444444444,NORMAL,N,,,,7785,7811,7865,7905,7939,inverted
219,27,8213,22.81388888888889,NORMAL,N,8135,8158,8179,8197,8226,8277,8309,8341,inverted
219,28,8448,23.466666666666665,NORMAL,N,,,,8422,8462,8518,8541,8573,inverted
219,29,8730,24.25,NORMAL,N,8653,8683,8705,8715,8740,8805,8828,8860,inverted
219,30,8990,24.97222222222222,NORMAL,N,,,,8964,9004,9040,9084,9112,inverted
219,31,9236,25.655555555555555,NORMAL,N,,,,9221,9249,9299,9326,9362,inverted
219,32,9543,26.508333333333333,NORMAL,N,9467,9497,9512,9528,9556,9611,9635,9668,inverted
219,33,9882,27.45,NORMAL,N,,,,9867,9896,9945,9977,10008,inverted
219,34,10235,28.430555555555557,NORMAL,N,10129,10155,10185,10220,10245,10302,10332,10365,inverted
219,35,10532,29.255555555555556,NORMAL,N,10444,10455,10468,10518,10545,10604,10625,10667,inverted
219,36,10792,29.977777777777778,NORMAL,N,10707,10716,10731,10777,10805,10855,10882,10908,inverted
219,37,11023,30.619444444444444,NORMAL,N,,,,11009,11037,11091,11116,11152,inverted
219,38,11277,31.325,NORMAL,N,,,,11261,11290,11345,11372,11403,inverted
219,39,11543,32.06388888888889,NORMAL,N,,,,11528,11557,11611,11640,11670,inverted
219,40,11808,32.8,NORMAL,N,,,,11792,11821,11870,11903,11933,inverted
219,41,12147,33.74166666666667,NORMAL,N,12031,12045,12057,12121,12161,12215,12244,12274,inverted
219,42,12349,34.30277777777778,NORMAL,N,12289,12311,12324,12333,12362,12411,12468,12481,biphasic_negative_positive
219,43,12706,35.294444444444444,NORMAL,N,,,,12691,12716,12772,12804,12837,inverted
219,44,13013,36.147222222222226,NORMAL,N,12937,12949,12961,12999,13027,13079,13175,13188,biphasic_negative_positive
219,45,13316,36.98888888888889,NORMAL,N,13240,13255,13280,13301,13330,13381,13406,13441,inverted
219,46,13607,37.797222222222224,NORMAL,N,13530,13544,13575,13593,13622,13681,13705,13743,inverted
219,47,13864,38.51111111111111,PVC,V,,,,13831,13874,13910,13948,13989,inverted
219,48,14141,39.28055555555556,NORMAL,N,14021,14042,14060,14114,14155,14203,14237,14274,inverted
219,49,14416,40.044444444444444,NORMAL,N,14361,14378,14392,14400,14426,14472,14508,14535,inverted
219,50,14642,40.672222222222224,NORMAL,N,,,,14626,14652,14706,14735,14766,inverted
219,51,14962,41.56111111111111,NORMAL,N,14872,14886,14897,14947,14976,15021,15057,15088,inverted
219,52,15231,42.30833333333333,NORMAL,N,15107,15134,15152,15216,15245,15298,15326,15358,inverted
219,53,15579,43.275,NORMAL,N,,,,15564,15593,15642,15678,15716,inverted
219,54,15845,44.013888888888886,NORMAL,N,,,,15820,15859,15902,15938,15967,inverted
219,55,16094,44.705555555555556,NORMAL,N,16032,16045,16065,16079,16108,16126,16185,16218,inverted
219,56,16362,45.45,NORMAL,N,16287,16300,16315,16337,16376,16423,16454,16482,inverted
219,57,16618,46.16111111111111,NORMAL,N,16501,16532,16549,16603,16631,16685,16710,16741,inverted
219,58,16892,46.922222222222224,NORMAL,N,,,,16876,16905,16965,16984,17012,inverted
219,59,17196,47.766666666666666,NORMAL,N,17124,17135,17151,17179,17209,17263,17286,17319,inverted
219,60,17469,48.525,NORMAL,N,17348,17374,17406,17453,17479,17542,17564,17595,inverted
219,61,17750,49.30555555555556,NORMAL,N,17669,17681,17697,17735,17760,17822,17847,17883,inverted
219,62,17992,49.977777777777774,NORMAL,N,,,,17977,18007,18055,18143,18159,biphasic_negative_positive
219,63,18290,50.80555555555556,NORMAL,N,18203,18213,18224,18274,18300,18346,18381,18412,inverted
219,64,18567,51.575,NORMAL,N,18487,18497,18510,18552,18581,18634,18661,18693,inverted
219,65,18792,52.2,NORMAL,N,,,,18777,18806,18859,18882,18921,inverted
219,66,19172,53.25555555555555,NORMAL,N,,,,19157,19185,19241,19270,19310,inverted
219,67,19457,54.047222222222224,NORMAL,N,19398,19408,19427,19442,19471,19533,19550,19579,inverted
219,68,19825,55.06944444444444,NORMAL,N,19778,19789,19802,19810,19835,19896,19920,19952,inverted
219,69,20030,55.638888888888886,NORMAL,N,19953,19995,20007,20014,20046,20105,20171,20187,biphasic_negative_positive
219,70,20281,56.33611111111111,NORMAL,N,,,,20264,20291,20350,20373,20407,inverted
219,71,20653,57.36944444444445,NORMAL,N,,,,20638,20663,20686,20743,20776,inverted
219,72,20945,58.18055555555556,NORMAL,N,,,,20930,20954,21006,21037,21068,inverted
219,73,21179,58.830555555555556,NORMAL,N,,,,21162,21192,21246,21270,21301,inverted
219,74,21597,59.99166666666667,NORMAL,N,,,,21582,21611,21642,21694,21728,inverted
219,75,21841,60.669444444444444,NORMAL,N,,,,21825,21854,21908,21932,21959,inverted
219,76,22048,61.24444444444445,NORMAL,N,21979,22004,22016,22033,22058,22115,22139,22174,inverted
219,77,22299,61.94166666666667,NORMAL,N,22215,22225,22240,22275,22312,22350,22392,22420,inverted
219,78,22548,62.63333333333333,NORMAL,N,22479,22503,22525,22532,22561,22600,22641,22674,inverted
219,79,22842,63.45,NORMAL,N,,,,22826,22857,22910,22933,22966,inverted
219,80,23054,64.03888888888889,NORMAL,N,,,,23037,23064,23121,23142,23174,inverted
219,81,23352,64.86666666666666,NORMAL,N,,,,23336,23366,23403,23446,23475,inverted
219,82,23633,65.64722222222223,NORMAL,N,,,,23617,23647,23697,23724,23753,inverted
219,83,23879,66.33055555555555,NORMAL,N,,,,23864,23893,23954,23975,24005,inverted
219,84,24230,67.30555555555556,NORMAL,N,24117,24135,24152,24214,24240,24290,24299,24329,normal
219,85,24437,67.88055555555556,PVC,V,,,,24431,24448,24485,24512,24558,inverted
219,86,24749,68.74722222222222,NORMAL,N,24642,24656,24668,24734,24762,24777,24901,24917,biphasic_negative_positive
219,87,25016,69.4888888888889,NORMAL,N,24924,24952,24981,24999,25030,25082,25156,25175,biphasic_negative_positive
219,88,25311,70.30833333333334,NORMAL,N,,,,25296,25324,25368,25403,25431,inverted
219,89,25515,70.875,NORMAL,N,,,,25500,25525,25564,25604,25635,inverted
219,90,25831,71.75277777777778,NORMAL,N,25703,25716,25734,25815,25846,25903,25925,25957,inverted
219,91,26102,72.50555555555556,NORMAL,N,26025,26051,26072,26087,26115,26175,26195,26229,inverted
219,92,26441,73.44722222222222,NORMAL,N,,,,26424,26451,26504,26537,26567,inverted
219,93,26652,74.03333333333333,NORMAL,N,,,,26636,26666,26723,26746,26775,inverted
219,94,26944,74.84444444444445,NORMAL,N,26865,26875,26900,26929,26957,26991,27035,27064,inverted
219,95,27173,75.48055555555555,NORMAL,N,27092,27108,27132,27149,27186,27235,27259,27288,inverted
219,96,27475,76.31944444444444,NORMAL,N,,,,27460,27486,27540,27571,27612,inverted
219,97,27695,76.93055555555556,PVC,V,27642,27644,27676,27681,27706,27734,27776,27820,inverted
219,98,27987,77.74166666666666,NORMAL,N,27890,27910,27925,27970,27997,28050,28082,28116,inverted
219,99,28305,78.625,NORMAL,N,,,,28290,28319,28367,28398,28426,inverted
219,100,28518,79.21666666666667,PVC,V,28445,28454,28508,28511,28529,28557,28595,28645,inverted
219,101,28783,79.95277777777778,NORMAL,N,,,,28758,28797,28840,28872,28905,inverted
219,102,29086,80.79444444444445,NORMAL,N,,,,29071,29100,29154,29182,29213,inverted
219,103,29354,81.53888888888889,NORMAL,N,29280,29299,29326,29339,29368,29410,29443,29475,inverted
219,104,29596,82.21111111111111,NORMAL,N,29511,29543,29561,29581,29610,29652,29685,29717,inverted
219,105,29844,82.9,NORMAL,N,,,,29828,29857,29908,29933,29967,inverted
219,106,30054,83.48333333333333,NORMAL,N,,,,30036,30064,30116,30146,30174,inverted
219,107,30378,84.38333333333334,NORMAL,N,30301,30315,30328,30363,30392,30408,30529,30543,biphasic_negative_positive
219,108,30675,85.20833333333333,NORMAL,N,30599,30610,30624,30660,30688,30743,30764,30801,inverted
219,109,30967,86.01944444444445,NORMAL,N,30871,30886,30898,30952,30981,31034,31061,31092,inverted
219,110,31186,86.62777777777778,NORMAL,N,,,,31170,31200,31251,31271,31298,inverted
219,111,31454,87.37222222222222,NORMAL,N,31324,31349,31386,31437,31468,31526,31547,31585,inverted
219,112,31725,88.125,NORMAL,N,,,,31700,31736,31793,31819,31851,inverted
