record,beat_number,qrs_sample,qrs_seconds,qrs_annotation,qrs_symbol,p_onset_sample,p_peak_sample,p_offset_sample,qrs_onset_sample,qrs_offset_sample,t_onset_sample,t_peak_sample,t_offset_sample,t_wave_type
121,1,165,0.4583333333333333,NORMAL,N,93,122,134,136,180,223,355,397,biphasic_positive_negative
121,2,514,1.4277777777777778,NORMAL,N,443,466,482,485,529,566,693,707,biphasic_positive_negative
121,3,875,2.4305555555555554,NORMAL,N,803,816,840,844,898,929,1067,1098,biphasic_positive_negative
121,4,1218,3.3833333333333333,NORMAL,N,1145,1169,1185,1192,1234,1283,1398,1434,biphasic_positive_negative
121,5,1569,4.358333333333333,NORMAL,N,1501,1523,1538,1541,1586,1611,1762,1775,biphasic_positive_negative
121,6,1925,5.347222222222222,NORMAL,N,1853,1874,1891,1899,1942,1953,2057,2069,biphasic_positive_negative
121,7,2281,6.336111111111111,NORMAL,N,2211,2241,2250,2260,2298,2330,2471,2517,biphasic_positive_negative
121,8,2642,7.338888888888889,NORMAL,N,2572,2595,2612,2619,2657,2700,2826,2888,biphasic_positive_negative
121,9,3012,8.366666666666667,NORMAL,N,2940,2960,2980,2981,3028,3078,3231,3265,biphasic_positive_negative
121,10,3381,9.391666666666667,NORMAL,N,3310,3329,3349,3353,3396,3409,3558,3598,biphasic_positive_negative
121,11,3741,10.391666666666667,NORMAL,N,3669,3693,3708,3714,3757,3798,3951,3970,biphasic_positive_negative
121,12,4113,11.425,NORMAL,N,4039,4062,4078,4084,4128,4151,4303,4344,biphasic_positive_negative
121,13,4463,12.397222222222222,NORMAL,N,4393,4413,4432,4442,4487,4512,4625,4640,biphasic_positive_negative
121,14,4822,13.394444444444444,NORMAL,N,4748,4774,4787,4793,4846,,,,
121,15,5189,14.41388888888889,NORMAL,N,5118,5136,5156,5164,5208,5247,5277,5331,normal
121,16,5544,15.4,NORMAL,N,5472,5498,5508,5514,5559,5609,5717,5745,biphasic_positive_negative
121,17,5902,16.394444444444446,NORMAL,N,5831,5848,5869,5875,5917,5944,6089,6106,biphasic_positive_negative
121,18,6266,17.405555555555555,NORMAL,N,6196,6216,6232,6236,6280,6329,6437,6463,biphasic_positive_negative
121,19,6626,18.405555555555555,NORMAL,N,6556,6571,6593,6596,6648,6698,6793,6831,biphasic_positive_negative
121,20,6985,19.40277777777778,NORMAL,N,6914,6934,6952,6955,7001,7049,7165,7222,biphasic_positive_negative
121,21,7344,20.4,NORMAL,N,7272,7292,7311,7315,7369,7410,7554,7575,biphasic_positive_negative
121,22,7699,21.386111111111113,NORMAL,N,7629,7652,7665,7674,7713,7767,7788,7841,normal
121,23,8049,22.358333333333334,NORMAL,N,7975,8001,8015,8023,8063,8116,8224,8240,biphasic_positive_negative
121,24,8399,23.330555555555556,NORMAL,N,8326,8351,8364,8370,8413,8468,8574,8616,biphasic_positive_negative
121,25,8749,24.302777777777777,NORMAL,N,8681,8702,8718,8721,8763,8812,8934,8971,biphasic_positive_negative
121,26,9102,25.283333333333335,NORMAL,N,9031,9048,9069,9070,9117,9174,9315,9338,biphasic_positive_negative
121,27,9451,26.252777777777776,NORMAL,N,9381,9403,9419,9428,9467,9528,9643,9657,biphasic_positive_negative
