record,beat_number,qrs_sample,qrs_seconds,qrs_annotation,qrs_symbol,p_onset_sample,p_peak_sample,p_offset_sample,qrs_onset_sample,qrs_offset_sample,t_onset_sample,t_peak_sample,t_offset_sample,t_wave_type
209,1,190,0.5277777777777778,NORMAL,N,111,126,158,177,205,228,268,302,normal
209,2,425,1.1805555555555556,NORMAL,N,348,360,389,412,442,467,507,537,normal
209,3,660,1.8333333333333333,NORMAL,N,579,594,626,647,677,697,737,768,normal
209,4,890,2.4722222222222223,NORMAL,N,815,826,856,877,906,930,966,1000,normal
209,5,1115,3.0972222222222223,NORMAL,N,1039,1050,1061,1094,1131,1160,1196,1219,normal
209,6,1337,3.713888888888889,NORMAL,N,1261,1276,1304,1324,1352,1375,1411,1439,normal
209,7,1554,4.316666666666666,NORMAL,N,1479,1491,1525,1541,1568,1594,1631,1657,normal
209,8,1774,4.927777777777778,NORMAL,N,1701,1714,1746,1763,1787,1812,1849,1878,normal
209,9,2000,5.555555555555555,NORMAL,N,1917,1935,1967,1987,2015,2047,2083,2115,normal
209,10,2237,6.213888888888889,NORMAL,N,2154,2174,2204,2224,2252,2281,2317,2349,normal
209,11,2477,6.8805555555555555,NORMAL,N,2396,2412,2442,2464,2492,2524,2560,2589,normal
209,12,2706,7.516666666666667,NORMAL,N,2627,2645,2674,2694,2722,2742,2786,2817,normal
209,13,2935,8.152777777777779,NORMAL,N,2859,2873,2905,2922,2949,2978,3013,3042,normal
209,14,3165,8.791666666666666,NORMAL,N,3089,3103,3134,3152,3180,3206,3244,3271,normal
209,15,3390,9.416666666666666,NORMAL,N,3314,3330,3359,3377,3404,3428,3469,3501,normal
209,16,3619,10.052777777777777,NORMAL,N,3546,3559,3589,3607,3633,3663,3695,3730,normal
209,17,3845,10.680555555555555,NORMAL,N,3772,3784,3814,3833,3861,3883,3922,3951,normal
209,18,4061,11.280555555555555,NORMAL,N,3984,3997,4030,4049,4076,4102,4139,4170,normal
209,19,4293,11.925,NORMAL,N,4216,4231,4261,4280,4308,4327,4374,4406,normal
209,20,4529,12.580555555555556,NORMAL,N,4453,4467,4499,4517,4544,4566,4611,4642,normal
209,21,4768,13.244444444444444,NORMAL,N,4687,4702,4734,4755,4783,4810,4849,4880,normal
209,22,5010,13.916666666666666,NORMAL,N,4930,4945,4974,4997,5026,5048,5091,5122,normal
209,23,5247,14.575,NORMAL,N,5172,5187,5215,5234,5261,5282,5324,5355,normal
209,24,5480,15.222222222222221,NORMAL,N,5404,5418,5446,5467,5495,5522,5557,5584,normal
209,25,5702,15.838888888888889,NORMAL,N,5628,5643,5672,5690,5716,5736,5779,5806,normal
209,26,5928,16.466666666666665,NORMAL,N,5853,5870,5897,5916,5943,5963,6002,6033,normal
209,27,6146,17.072222222222223,NORMAL,N,6078,6091,6116,6134,6162,6182,6224,6253,normal
209,28,6376,17.711111111111112,NORMAL,N,6298,6313,6344,6351,6391,6423,6456,6488,normal
209,29,6621,18.391666666666666,NORMAL,N,6539,6554,6588,6609,6637,6667,6701,6735,normal
209,30,6865,19.069444444444443,NORMAL,N,6786,6800,6829,6851,6881,6908,6945,6979,normal
209,31,7106,19.738888888888887,NORMAL,N,7029,7044,7075,7094,7121,7153,7184,7216,normal
209,32,7341,20.391666666666666,NORMAL,N,7265,7278,7293,7329,7356,7385,7417,7447,normal
209,33,7571,21.030555555555555,NORMAL,N,7494,7510,7540,7558,7585,7613,7649,7678,normal
