record,beat_number,qrs_sample,qrs_seconds,qrs_annotation,qrs_symbol,p_onset_sample,p_peak_sample,p_offset_sample,qrs_onset_sample,qrs_offset_sample,t_onset_sample,t_peak_sample,t_offset_sample,t_wave_type
213,1,253,0.7027777777777777,NORMAL,N,151,185,206,228,269,303,335,370,normal
213,2,478,1.3277777777777777,NORMAL,N,417,430,443,464,494,527,572,601,normal
213,3,673,1.8694444444444445,NORMAL,N,611,622,637,659,690,724,764,802,normal
213,4,873,2.425,NORMAL,N,809,821,835,858,890,923,964,1004,normal
213,5,1076,2.988888888888889,NORMAL,N,1014,1026,1040,1062,1093,1122,1164,1199,normal
213,6,1273,3.536111111111111,NORMAL,N,1210,1222,1236,1258,1290,1325,1364,1397,normal
213,7,1466,4.072222222222222,NORMAL,N,1406,1417,1431,1453,1482,1516,1551,1587,normal
213,8,1655,4.597222222222222,NORMAL,N,1594,1605,1618,1632,1672,1703,1743,1781,normal
213,9,1849,5.136111111111111,NORMAL,N,1790,1802,1814,1836,1867,1899,1938,1973,normal
213,10,2047,5.686111111111111,NORMAL,N,1982,1996,2009,2032,2063,2098,2135,2167,normal
213,11,2237,6.213888888888889,NORMAL,N,2175,2186,2200,2222,2252,2281,2322,2362,normal
213,12,2433,6.758333333333334,NORMAL,N,2371,2383,2397,2420,2451,2481,2522,2557,normal
213,13,2632,7.311111111111111,NORMAL,N,2567,2580,2594,2617,2649,2685,2724,2760,normal
213,14,2833,7.8694444444444445,NORMAL,N,2768,2780,2795,2818,2849,2881,2918,2952,normal
213,15,3021,8.391666666666667,NORMAL,N,2961,2973,2986,3007,3038,3069,3107,3147,normal
213,16,3219,8.941666666666666,NORMAL,N,3156,3169,3182,3205,3236,3266,3304,3338,normal
213,17,3408,9.466666666666667,NORMAL,N,3347,3359,3373,3394,3425,3460,3497,3532,normal
213,18,3603,10.008333333333333,NORMAL,N,3540,3552,3566,3589,3620,3650,3692,3734,normal
213,19,3806,10.572222222222223,NORMAL,N,3742,3754,3767,3792,3824,3856,3898,3936,normal
213,20,4008,11.133333333333333,NORMAL,N,3944,3956,3970,3993,4024,4058,4096,4132,normal
213,21,4201,11.669444444444444,NORMAL,N,4140,4150,4164,4186,4218,4250,4291,4331,normal
213,22,4401,12.225,NORMAL,N,4339,4351,4364,4387,4418,4447,4487,4521,normal
213,23,4592,12.755555555555556,NORMAL,N,4530,4542,4556,4577,4609,4645,4683,4717,normal
213,24,4784,13.28888888888889,NORMAL,N,4725,4735,4749,4771,4800,4834,4872,4906,normal
213,25,4976,13.822222222222223,NORMAL,N,4914,4925,4939,4961,4994,5025,5064,5102,normal
213,26,5172,14.366666666666667,NORMAL,N,5112,5124,5137,5159,5190,5220,5262,5298,normal
213,27,5374,14.927777777777777,NORMAL,N,5309,5322,5336,5360,5392,5426,5465,5499,normal
213,28,5571,15.475,NORMAL,N,5508,5519,5533,5547,5588,5623,5661,5700,normal
213,29,5771,16.030555555555555,NORMAL,N,5707,5720,5734,5758,5788,5817,5855,5891,normal
213,30,5963,16.56388888888889,NORMAL,N,5902,5913,5927,5948,5980,6012,6053,6086,normal
213,31,6156,17.1,NORMAL,N,6095,6106,6120,6142,6173,6206,6242,6277,normal
213,32,6347,17.630555555555556,NORMAL,N,6286,6297,6311,6333,6363,6392,6432,6472,normal
213,33,6543,18.175,NORMAL,N,6481,6493,6507,6520,6561,6591,6632,6668,normal
213,34,6742,18.727777777777778,NORMAL,N,6678,6691,6705,6727,6759,6793,6832,6869,normal
213,35,6942,19.283333333333335,NORMAL,N,6878,6890,6904,6927,6958,6990,7029,7066,normal
213,36,7135,19.819444444444443,NORMAL,N,7073,7085,7098,7120,7151,7183,7224,7264,normal
213,37,7333,20.369444444444444,NORMAL,N,7272,7285,7298,7320,7350,7380,7417,7451,normal
213,38,7522,20.894444444444446,NORMAL,N,7460,7472,7485,7508,7538,7572,7611,7647,normal
