record,beat_number,qrs_sample,qrs_seconds,qrs_annotation,qrs_symbol,p_onset_sample,p_peak_sample,p_offset_sample,qrs_onset_sample,qrs_offset_sample,t_onset_sample,t_peak_sample,t_offset_sample,t_wave_type
115,1,163,0.4527777777777778,NORMAL,N,79,97,116,140,176,232,329,357,biphasic_positive_negative
115,2,519,1.4416666666666667,NORMAL,N,438,457,475,499,532,605,682,697,biphasic_positive_negative
115,3,851,2.363888888888889,NORMAL,N,768,784,803,834,865,932,1012,1033,biphasic_positive_negative
115,4,1212,3.3666666666666667,NORMAL,N,1125,1144,1164,1194,1227,1282,1372,1404,biphasic_positive_negative
115,5,1631,4.530555555555556,NORMAL,N,1548,1565,1584,1612,1643,1699,1792,1811,biphasic_positive_negative
115,6,1978,5.4944444444444445,NORMAL,N,1898,1914,1932,1962,1991,2060,2138,2159,biphasic_positive_negative
115,7,2328,6.466666666666667,NORMAL,N,2242,2263,2281,2311,2342,2405,2495,2523,biphasic_positive_negative
115,8,2700,7.5,NORMAL,N,2621,2637,2657,2681,2714,2779,2863,2887,biphasic_positive_negative
115,9,3067,8.519444444444444,NORMAL,N,2987,3004,3023,3045,3080,3149,3234,3255,biphasic_positive_negative
115,10,3407,9.463888888888889,NORMAL,N,3320,3343,3359,3391,3421,3487,3570,3597,biphasic_positive_negative
115,11,3739,10.386111111111111,NORMAL,N,3653,3671,3688,3717,3752,3826,3905,3925,biphasic_positive_negative
115,12,4115,11.430555555555555,NORMAL,N,4027,4045,4064,4089,4129,4195,4278,4296,biphasic_positive_negative
115,13,4490,12.472222222222221,NORMAL,N,4405,4422,4443,4472,4503,4564,4652,4677,biphasic_positive_negative
115,14,4824,13.4,NORMAL,N,4740,4757,4776,4808,4838,4914,4992,5019,biphasic_positive_negative
115,15,5181,14.391666666666667,NORMAL,N,5096,5113,5132,5158,5194,5255,5346,5366,biphasic_positive_negative
115,16,5521,15.33611111111111,NORMAL,N,5435,5453,5472,5502,5534,5601,5679,5693,biphasic_positive_negative
115,17,5846,16.238888888888887,NORMAL,N,5759,5778,5799,5828,5860,5923,6008,6027,biphasic_positive_negative
115,18,6162,17.116666666666667,NORMAL,N,6079,6095,6113,6142,6174,6238,6317,6340,biphasic_positive_negative
115,19,6498,18.05,NORMAL,N,6413,6432,6451,6479,6512,6570,6667,6689,biphasic_positive_negative
115,20,6859,19.052777777777777,NORMAL,N,6776,6794,6813,6839,6871,6934,7020,7049,biphasic_positive_negative
115,21,7182,19.95,NORMAL,N,7101,7117,7133,7163,7194,7248,7336,7362,biphasic_positive_negative
115,22,7497,20.825,NORMAL,N,7411,7429,7448,7476,7510,7579,7661,7688,biphasic_positive_negative
115,23,7838,21.772222222222222,NORMAL,N,7748,7769,7788,7822,7851,7917,8002,8024,biphasic_positive_negative
115,24,8186,22.738888888888887,NORMAL,N,8100,8119,8138,8164,8199,8256,8341,8370,biphasic_positive_negative
115,25,8519,23.663888888888888,NORMAL,N,8440,8456,8473,8504,8532,8591,8681,8707,biphasic_positive_negative
115,26,8832,24.533333333333335,NORMAL,N,8751,8769,8787,8810,8845,8916,8996,9021,biphasic_positive_negative
115,27,9165,25.458333333333332,NORMAL,N,9083,9099,9117,9145,9178,9252,9337,9365,biphasic_positive_negative
115,28,9500,26.38888888888889,NORMAL,N,9418,9434,9454,9480,9513,9568,9661,9687,biphasic_positive_negative
115,29,9842,27.33888888888889,NORMAL,N,9759,9776,9795,9820,9856,9912,9998,10019,biphasic_positive_negative
115,30,10159,28.219444444444445,NORMAL,N,10073,10091,10109,10142,10173,10237,10324,10350,biphasic_positive_negative
115,31,10493,29.147222222222222,NORMAL,N,10409,10428,10445,10477,10506,10565,10651,10683,biphasic_positive_negative
115,32,10830,30.083333333333332,NORMAL,N,10749,10766,10785,10814,10843,10898,10990,11012,biphasic_positive_negative
115,33,11160,31.0,NORMAL,N,11079,11096,11113,11139,11173,11246,11321,11350,biphasic_positive_negative
115,34,11475,31.875,NORMAL,N,11393,11411,11428,11451,11488,11548,11642,11661,biphasic_positive_negative
115,35,11792,32.75555555555555,NORMAL,N,11708,11724,11744,11765,11805,11871,11955,11979,biphasic_positive_negative
115,36,12114,33.65,NORMAL,N,12033,12050,12068,12096,12127,12193,12278,12295,biphasic_positive_negative
115,37,12430,34.52777777777778,NORMAL,N,12349,12365,12384,12411,12443,12509,12590,12612,biphasic_positive_negative
115,38,12737,35.38055555555555,NORMAL,N,12651,12669,12688,12714,12751,12809,12903,12930,biphasic_positive_negative
115,39,13088,36.355555555555554,NORMAL,N,13004,13022,13042,13072,13102,13164,13255,13280,biphasic_positive_negative
115,40,13424,37.28888888888889,NORMAL,N,13344,13361,13378,13406,13437,13506,13588,13607,biphasic_positive_negative
115,41,13735,38.15277777777778,NORMAL,N,13651,13669,13689,13717,13749,13814,13901,13928,biphasic_positive_negative
115,42,14089,39.13611111111111,NORMAL,N,14004,14023,14041,14069,14103,14156,14260,14285,biphasic_positive_negative
115,43,14472,40.2,NORMAL,N,14385,14403,14423,14453,14485,14539,14635,14662,biphasic_positive_negative
115,44,14810,41.138888888888886,NORMAL,N,14727,14743,14760,14790,14823,14898,14971,14995,biphasic_positive_negative
115,45,15192,42.2,NORMAL,N,15108,15125,15147,15173,15205,15258,15356,15382,biphasic_positive_negative
115,46,15601,43.33611111111111,NORMAL,N,15517,15534,15554,15582,15615,15678,15761,15784,biphasic_positive_negative
115,47,15965,44.34722222222222,NORMAL,N,15882,15901,15919,15943,15979,16049,16123,16144,biphasic_positive_negative
115,48,16319,45.330555555555556,NORMAL,N,16240,16257,16275,16301,16333,16407,16486,16510,biphasic_positive_negative
115,49,16696,46.37777777777778,NORMAL,N,16614,16632,16649,16676,16710,,,,
115,50,17073,47.425,NORMAL,N,16986,17004,17023,17049,17086,17156,17238,17257,biphasic_positive_negative
115,51,17427,48.40833333333333,NORMAL,N,17340,17360,17379,17408,17441,17500,17589,17608,biphasic_positive_negative
115,52,17788,49.41111111111111,NORMAL,N,17703,17721,17740,17768,17802,17870,17955,17980,biphasic_positive_negative
115,53,18164,50.455555555555556,NORMAL,N,18073,18093,18113,18141,18178,18256,18328,18352,biphasic_positive_negative
115,54,18519,51.44166666666667,NORMAL,N,18432,18453,18472,18502,18533,18598,18671,18696,biphasic_positive_negative
115,55,18865,52.40277777777778,NORMAL,N,18785,18802,18823,18849,18879,18940,19030,19058,biphasic_positive_negative
115,56,19217,53.38055555555555,NORMAL,N,19138,19155,19174,19198,19231,19303,19386,19416,biphasic_positive_negative
