record,beat_number,qrs_sample,qrs_seconds,qrs_annotation,qrs_symbol,p_onset_sample,p_peak_sample,p_offset_sample,qrs_onset_sample,qrs_offset_sample,t_onset_sample,t_peak_sample,t_offset_sample,t_wave_type
119,1,309,0.8583333333333333,NORMAL,N,236,251,265,295,322,,359,414,positive_monophasic
119,2,504,1.4,PVC,V,,,,480,530,582,601,636,inverted
119,3,977,2.713888888888889,NORMAL,N,913,928,942,964,989,1050,1087,1119,normal
119,4,1315,3.6527777777777777,NORMAL,N,1241,1258,1273,1301,1328,1390,1429,1466,normal
119,5,1651,4.586111111111111,NORMAL,N,1578,1593,1609,1637,1663,1721,1759,1792,normal
119,6,1971,5.475,NORMAL,N,1901,1916,1930,1958,1982,2042,2072,2103,normal
119,7,2294,6.372222222222222,NORMAL,N,2220,2235,2250,2280,2306,,2355,2401,positive_monophasic
119,8,2490,6.916666666666667,PVC,V,,,,2464,2514,2562,2584,2618,inverted
119,9,2956,8.21111111111111,NORMAL,N,2892,2906,2921,2942,2968,3029,3071,3104,normal
119,10,3297,9.158333333333333,NORMAL,N,3224,3242,3258,3283,3309,3369,3403,3435,normal
119,11,3614,10.03888888888889,NORMAL,N,3543,3558,3572,3599,3626,3689,3720,3751,normal
119,12,3924,10.9,NORMAL,N,3849,3865,3880,3909,3936,3999,4035,4073,normal
119,13,4258,11.827777777777778,NORMAL,N,4184,4200,4216,4244,4270,,4297,4361,positive_monophasic
119,14,4449,12.358333333333333,PVC,V,,,,4412,4473,4515,4544,4580,inverted
119,15,4906,13.627777777777778,NORMAL,N,4839,4854,4869,4891,4918,4983,5020,5052,normal
119,16,5240,14.555555555555555,NORMAL,N,5168,5183,5198,5217,5252,5311,5345,5377,normal
119,17,5552,15.422222222222222,NORMAL,N,5480,5496,5511,5538,5564,5623,5661,5692,normal
119,18,5882,16.33888888888889,NORMAL,N,5805,5823,5839,5868,5894,5956,5989,6022,normal
119,19,6210,17.25,NORMAL,N,6137,6152,6167,6197,6222,6283,6315,6345,normal
119,20,6521,18.113888888888887,NORMAL,N,6449,6463,6478,6506,6533,6596,6632,6667,normal
119,21,6864,19.066666666666666,NORMAL,N,6791,6807,6823,6850,6876,6935,6972,7005,normal
119,22,7200,20.0,NORMAL,N,7126,7141,7156,7186,7212,7270,7304,7335,normal
119,23,7513,20.869444444444444,NORMAL,N,7436,7452,7467,7498,7525,,7553,7621,positive_monophasic
119,24,7710,21.416666666666668,PVC,V,,,,7676,7734,7784,7804,7838,inverted
119,25,8179,22.719444444444445,NORMAL,N,8112,8129,8145,8165,8191,,8233,8292,positive_monophasic
119,26,8379,23.275,PVC,V,,,,8353,8404,8461,8480,8515,inverted
119,27,8860,24.61111111111111,NORMAL,N,8794,8810,8826,8846,8872,,8910,8972,positive_monophasic
119,28,9054,25.15,PVC,V,,,,9030,9077,9124,9145,9182,inverted
119,29,9531,26.475,NORMAL,N,9465,9480,9495,9517,9543,9601,9641,9674,normal
119,30,9737,27.04722222222222,PVC,V,,,,9713,9762,9804,9832,9869,inverted
119,31,10194,28.316666666666666,NORMAL,N,10129,10143,10158,10180,10206,10268,10312,10340,normal
119,32,10410,28.916666666666668,PVC,V,,,,10383,10435,10476,10503,10541,inverted
119,33,10868,30.18888888888889,NORMAL,N,10801,10817,10833,10854,10880,,10925,10983,positive_monophasic
119,34,11067,30.741666666666667,PVC,V,10991,11020,11035,11042,11093,11152,11170,11205,inverted
119,35,11545,32.06944444444444,NORMAL,N,11482,11496,11511,11532,11557,11615,11659,11691,normal
119,36,11863,32.952777777777776,NORMAL,N,11793,11807,11822,11848,11875,11934,11976,12011,normal
119,37,12187,33.852777777777774,NORMAL,N,12117,12132,12147,12173,12198,12256,12293,12325,normal
119,38,12502,34.727777777777774,NORMAL,N,12432,12447,12463,12488,12514,12573,12608,12639,normal
119,39,12805,35.56944444444444,NORMAL,N,12733,12748,12763,12782,12818,,12850,12915,positive_monophasic
119,40,13001,36.11388888888889,PVC,V,12924,12957,12968,12975,13026,13073,13093,13131,inverted
119,41,13463,37.397222222222226,NORMAL,N,13401,13414,13429,13449,13475,,13512,13574,positive_monophasic
119,42,13659,37.94166666666667,PVC,V,,,,13621,13683,13729,13755,13793,inverted
119,43,14121,39.225,NORMAL,N,14056,14071,14087,14106,14133,,14169,14232,positive_monophasic
119,44,14326,39.794444444444444,PVC,V,,,,14293,14352,14392,14419,14457,inverted
119,45,14789,41.080555555555556,NORMAL,N,14725,14739,14753,14774,14800,,14833,14898,positive_monophasic
119,46,14982,41.61666666666667,PVC,V,,,,14957,15006,15055,15076,15114,inverted
119,47,15451,42.919444444444444,NORMAL,N,15383,15397,15413,15436,15464,15530,15567,15602,normal
119,48,15768,43.8,NORMAL,N,15700,15714,15728,15754,15780,15841,15874,15909,normal
119,49,16080,44.666666666666664,NORMAL,N,16010,16025,16040,16066,16093,16154,16191,16223,normal
119,50,16405,45.56944444444444,NORMAL,N,16332,16345,16360,16390,16418,16479,16514,16549,normal
119,51,16721,46.44722222222222,NORMAL,N,16649,16664,16679,16707,16733,,16766,16823,positive_monophasic
119,52,16910,46.97222222222222,PVC,V,,,,16876,16935,16985,17005,17039,inverted
119,53,17392,48.31111111111111,NORMAL,N,17327,17342,17356,17378,17404,17465,17503,17536,normal
119,54,17723,49.230555555555554,NORMAL,N,17649,17664,17678,17708,17735,,17772,17826,positive_monophasic
119,55,17913,49.75833333333333,PVC,V,,,,17883,17935,17990,18007,18038,inverted
119,56,18389,51.080555555555556,NORMAL,N,18327,18340,18355,18375,18400,18458,18500,18531,normal
119,57,18727,52.019444444444446,NORMAL,N,18654,18670,18686,18701,18739,,18778,18833,positive_monophasic
119,58,18923,52.56388888888889,PVC,V,18841,18873,18889,18897,18948,19002,19021,19056,inverted
119,59,19403,53.897222222222226,NORMAL,N,19340,19354,19369,19388,19416,19475,19519,19546,normal
119,60,19618,54.49444444444445,PVC,V,,,,19591,19642,19693,19714,19749,inverted
119,61,20105,55.84722222222222,NORMAL,N,20040,20055,20070,20091,20117,20176,20217,20248,normal
119,62,20437,56.769444444444446,NORMAL,N,20364,20379,20395,20423,20449,,20474,20543,positive_monophasic
119,63,20629,57.30277777777778,PVC,V,,,,20597,20653,20704,20723,20758,inverted
119,64,21102,58.61666666666667,NORMAL,N,21038,21053,21068,21088,21114,,21153,21215,positive_monophasic
119,65,21298,59.16111111111111,PVC,V,,,,21272,21323,21371,21392,21429,inverted
119,66,21764,60.455555555555556,NORMAL,N,21699,21713,21729,21750,21776,21835,21878,21909,normal
119,67,21971,61.03055555555556,PVC,V,,,,21947,22023,22028,22063,22101,inverted
119,68,22411,62.25277777777778,NORMAL,N,22350,22361,22376,22397,22423,22487,22524,22558,normal
119,69,22744,63.17777777777778,NORMAL,N,22677,22689,22705,22730,22756,22818,22851,22884,normal
119,70,23063,64.06388888888888,NORMAL,N,22993,23006,23021,23048,23075,23138,23170,23203,normal
119,71,23382,64.95,NORMAL,N,23313,23325,23337,23368,23393,23457,23490,23526,normal
119,72,23723,65.89722222222223,NORMAL,N,23653,23666,23680,23708,23735,23794,23828,23861,normal
119,73,24054,66.81666666666666,NORMAL,N,23984,23996,24010,24040,24066,24125,24162,24196,normal
119,74,24406,67.79444444444445,NORMAL,N,24330,24344,24359,24382,24418,24486,24517,24548,normal
119,75,24747,68.74166666666666,NORMAL,N,24674,24689,24704,24732,24760,24822,24854,24888,normal
119,76,25071,69.64166666666667,NORMAL,N,24995,25010,25026,25056,25082,,25108,25172,positive_monophasic
119,77,25266,70.18333333333334,PVC,V,,,,25233,25291,25350,25368,25399,inverted
119,78,25756,71.54444444444445,NORMAL,N,25689,25703,25718,25741,25768,25831,25869,25902,normal
119,79,26073,72.425,NORMAL,N,26002,26018,26032,26059,26085,26144,26180,26214,normal
119,80,26402,73.33888888888889,NORMAL,N,26333,26348,26363,26388,26414,26472,26509,26539,normal
119,81,26730,74.25,NORMAL,N,26659,26673,26687,26715,26742,26803,26836,26867,normal
