record,beat_number,qrs_sample,qrs_seconds,qrs_annotation,qrs_symbol,p_onset_sample,p_peak_sample,p_offset_sample,qrs_onset_sample,qrs_offset_sample,t_onset_sample,t_peak_sample,t_offset_sample,t_wave_type
117,1,190,0.5277777777777778,NORMAL,N,108,126,145,159,202,246,283,323,normal
117,2,599,1.663888888888889,NORMAL,N,515,534,552,575,611,658,695,732,normal
117,3,1005,2.7916666666666665,NORMAL,N,925,942,961,975,1018,1065,1102,1138,normal
117,4,1410,3.9166666666666665,NORMAL,N,1328,1345,1365,1382,1420,1470,1509,1547,normal
117,5,1835,5.097222222222222,NORMAL,N,1752,1770,1793,1802,1847,1898,1932,1967,normal
117,6,2248,6.2444444444444445,NORMAL,N,2164,2183,2200,2212,2260,2306,2345,2384,normal
117,7,2677,7.436111111111111,NORMAL,N,2594,2613,2632,2644,2689,2735,2774,2811,normal
117,8,3104,8.622222222222222,NORMAL,N,3023,3040,3060,3075,3116,3160,3200,3239,normal
117,9,3530,9.805555555555555,NORMAL,N,3446,3464,3481,3495,3541,3590,3623,3663,normal
117,10,3959,10.997222222222222,NORMAL,N,3877,3893,3913,3927,3969,4015,4052,4087,normal
117,11,4382,12.172222222222222,NORMAL,N,4298,4315,4334,4356,4396,4441,4477,4512,normal
117,12,4801,13.33611111111111,NORMAL,N,4718,4735,4754,4767,4810,4858,4895,4933,normal
117,13,5240,14.555555555555555,NORMAL,N,5154,5171,5190,5212,5251,5304,5340,5378,normal
117,14,5666,15.738888888888889,NORMAL,N,5584,5602,5619,5641,5677,5727,5763,5801,normal
117,15,6099,16.941666666666666,NORMAL,N,6014,6032,6050,6064,6109,6165,6199,6240,normal
117,16,6549,18.191666666666666,NORMAL,N,6467,6484,6501,6519,6560,6611,6648,6687,normal
117,17,6984,19.4,NORMAL,N,6901,6918,6939,6952,6993,7044,7080,7118,normal
117,18,7431,20.641666666666666,NORMAL,N,7347,7366,7386,7396,7440,7493,7529,7564,normal
117,19,7864,21.844444444444445,NORMAL,N,7780,7800,7817,7838,7875,7926,7962,8000,normal
117,20,8321,23.113888888888887,NORMAL,N,8236,8257,8280,8286,8331,8380,8417,8451,normal
117,21,8762,24.33888888888889,NORMAL,N,8677,8697,8714,8728,8771,8821,8856,8892,normal
117,22,9210,25.583333333333332,NORMAL,N,9125,9143,9161,9173,9221,9272,9308,9345,normal
117,23,9650,26.805555555555557,NORMAL,N,9563,9584,9603,9618,9661,9709,9745,9779,normal
117,24,10081,28.002777777777776,NORMAL,N,9994,10012,10032,10049,10091,10140,10178,10215,normal
117,25,10520,29.22222222222222,NORMAL,N,10438,10453,10475,10493,10532,10582,10616,10658,normal
117,26,10928,30.355555555555554,NORMAL,N,10845,10863,10879,10901,10941,10990,11029,11069,normal
117,27,11348,31.522222222222222,NORMAL,N,11267,11283,11303,11310,11358,11410,11445,11482,normal
117,28,11759,32.66388888888889,NORMAL,N,11677,11696,11714,11729,11770,11821,11860,11896,normal
117,29,12179,33.830555555555556,NORMAL,N,12099,12115,12133,12150,12190,12243,12278,12316,normal
117,30,12623,35.06388888888889,NORMAL,N,12542,12561,12581,12594,12632,12683,12717,12754,normal
117,31,13064,36.28888888888889,NORMAL,N,12981,13000,13018,13038,13077,13122,13159,13196,normal
117,32,13502,37.50555555555555,NORMAL,N,13422,13438,13455,13479,13512,13564,13600,13639,normal
117,33,13953,38.75833333333333,NORMAL,N,13871,13887,13905,13926,13965,14019,14053,14087,normal
117,34,14389,39.96944444444444,NORMAL,N,14306,14322,14340,14359,14399,14450,14486,14525,normal
117,35,14842,41.227777777777774,NORMAL,N,14754,14775,14792,14805,14854,14909,14943,14982,normal
117,36,15277,42.43611111111111,NORMAL,N,15195,15210,15230,15248,15289,15341,15376,15413,normal
117,37,15716,43.65555555555556,NORMAL,N,15630,15648,15668,15680,15727,15780,15817,15855,normal
117,38,16150,44.861111111111114,NORMAL,N,16069,16085,16103,16124,16163,16213,16250,16286,normal
117,39,16582,46.06111111111111,NORMAL,N,16498,16514,16536,16545,16593,16639,16682,16718,normal
117,40,17023,47.28611111111111,NORMAL,N,16939,16958,16977,16988,17032,17084,17122,17157,normal
117,41,17452,48.477777777777774,NORMAL,N,17371,17388,17405,17423,17462,17510,17550,17585,normal
117,42,17892,49.7,NORMAL,N,17806,17824,17842,17865,17902,17955,17990,18028,normal
117,43,18346,50.96111111111111,NORMAL,N,18266,18280,18302,18310,18357,18404,18443,18476,normal
117,44,18775,52.15277777777778,NORMAL,N,18691,18710,18730,18751,18786,18837,18874,18911,normal
117,45,19226,53.40555555555556,NORMAL,N,19137,19159,19178,19198,19236,19289,19324,19359,normal
117,46,19667,54.63055555555555,NORMAL,N,19582,19600,19617,19631,19679,19733,19768,19807,normal
117,47,20108,55.855555555555554,NORMAL,N,20025,20042,20062,20083,20118,20173,20206,20243,normal
117,48,20542,57.06111111111111,NORMAL,N,20457,20475,20493,20506,20554,20609,20644,20683,normal
117,49,20984,58.28888888888889,NORMAL,N,20900,20917,20937,20951,20995,21046,21085,21121,normal
117,50,21419,59.49722222222222,NORMAL,N,21341,21354,21373,21383,21431,21483,21520,21559,normal
117,51,21848,60.68888888888889,NORMAL,N,21775,21791,21812,21827,21867,21921,21956,21994,normal
117,52,22298,61.93888888888889,NORMAL,N,22215,22230,22249,22260,22310,22360,22399,22438,normal
117,53,22735,63.15277777777778,NORMAL,N,22652,22670,22688,22703,22745,22793,22831,22871,normal
117,54,23171,64.3638888888889,NORMAL,N,23089,23107,23125,23137,23181,23231,23271,23307,normal
117,55,23617,65.60277777777777,NORMAL,N,23531,23549,23567,23590,23629,23677,23714,23751,normal
117,56,24039,66.775,NORMAL,N,23963,23981,24000,24023,24058,24107,24148,24183,normal
117,57,24487,68.01944444444445,NORMAL,N,24404,24419,24440,24457,24498,24548,24587,24624,normal
117,58,24894,69.15,NORMAL,N,24817,24836,24854,24876,24914,24964,25002,25042,normal
117,59,25335,70.375,NORMAL,N,25250,25266,25285,25308,25346,25397,25435,25474,normal
117,60,25755,71.54166666666667,NORMAL,N,25671,25689,25708,25728,25767,25817,25853,25892,normal
117,61,26165,72.68055555555556,NORMAL,N,26089,26106,26126,26148,26184,26233,26273,26312,normal
117,62,26613,73.925,NORMAL,N,26531,26546,26564,26582,26623,26672,26711,26750,normal
117,63,27028,75.07777777777778,NORMAL,N,26952,26971,26994,27002,27046,27095,27132,27169,normal
117,64,27469,76.30277777777778,NORMAL,N,27385,27403,27420,27445,27479,27530,27567,27607,normal
117,65,27887,77.46388888888889,NORMAL,N,27810,27829,27846,27866,27905,27956,27991,28032,normal
117,66,28329,78.69166666666666,NORMAL,N,28249,28269,28292,28299,28348,28403,28439,28477,normal
117,67,28777,79.93611111111112,NORMAL,N,28695,28710,28729,28743,28788,28840,28874,28914,normal
117,68,29195,81.09722222222223,NORMAL,N,29116,29133,29152,29175,29215,29269,29307,29348,normal
117,69,29647,82.35277777777777,NORMAL,N,29560,29580,29596,29618,29657,29712,29745,29785,normal
117,70,30042,83.45,NORMAL,N,29967,29987,30003,30025,30062,30118,30153,30192,normal
117,71,30478,84.66111111111111,NORMAL,N,30406,30421,30443,30459,30497,30550,30586,30622,normal
117,72,30909,85.85833333333333,NORMAL,N,30826,30844,30862,30879,30921,30971,31008,31049,normal
117,73,31338,87.05,NORMAL,N,31261,31279,31301,31311,31357,31406,31443,31479,normal
117,74,31786,88.29444444444445,NORMAL,N,31701,31720,31741,31756,31796,31846,31883,31920,normal
117,75,32222,89.50555555555556,NORMAL,N,32148,32164,32183,32199,32241,32292,32328,32366,normal
117,76,32675,90.76388888888889,NORMAL,N,32601,32617,32635,32655,32694,32749,32781,32818,normal
117,77,33109,91.96944444444445,NORMAL,N,33036,33050,33071,33089,33128,33178,33215,33254,normal
117,78,33554,93.20555555555555,NORMAL,N,33480,33497,33518,33540,33575,33627,33665,33704,normal
117,79,33996,94.43333333333334,NORMAL,N,33919,33938,33955,33976,34017,34069,34107,34142,normal
117,80,34441,95.66944444444445,NORMAL,N,34366,34385,34402,34420,34461,34515,34551,34586,normal
117,81,34883,96.89722222222223,NORMAL,N,34795,34815,34834,34853,34895,34947,34986,35021,normal
117,82,35320,98.11111111111111,NORMAL,N,35243,35264,35283,35297,35340,35393,35432,35467,normal
117,83,35758,99.32777777777778,NORMAL,N,35679,35694,35713,35730,35770,35823,35860,35896,normal
117,84,36177,100.49166666666666,NORMAL,N,36100,36120,36140,36150,36196,36246,36286,36324,normal
117,85,36628,101.74444444444444,NORMAL,N,36545,36562,36580,36595,36640,36688,36729,36767,normal
117,86,37059,102.94166666666666,NORMAL,N,36985,37002,37021,37038,37079,37129,37167,37204,normal
117,87,37503,104.175,NORMAL,N,37419,37439,37460,37471,37514,37564,37601,37639,normal
117,88,37943,105.39722222222223,NORMAL,N,37853,37875,37892,37914,37956,38004,38040,38078,normal
117,89,38366,106.57222222222222,NORMAL,N,38288,38308,38326,38346,38385,38433,38470,38507,normal
117,90,38802,107.78333333333333,NORMAL,N,38714,38734,38753,38767,38815,38862,38898,38935,normal
117,91,39212,108.92222222222222,NORMAL,N,39139,39156,39174,39188,39232,39282,39319,39357,normal
117,92,39660,110.16666666666667,NORMAL,N,39572,39591,39611,39631,39672,39725,39762,39799,normal
117,93,40085,111.34722222222223,NORMAL,N,40000,40019,40038,40052,40096,40144,40184,40221,normal
117,94,40518,112.55,NORMAL,N,40432,40450,40470,40492,40528,40582,40622,40658,normal
117,95,40956,113.76666666666667,NORMAL,N,40875,40889,40912,40930,40968,41016,41056,41095,normal
117,96,41391,114.975,NORMAL,N,41309,41324,41345,41360,41401,41453,41492,41529,normal
117,97,41828,116.18888888888888,NORMAL,N,41746,41764,41784,41793,41841,41890,41927,41967,normal
117,98,42253,117.36944444444444,NORMAL,N,42166,42184,42203,42225,42264,42318,42353,42391,normal
117,99,42692,118.58888888888889,NORMAL,N,42608,42625,42645,42669,42702,42752,42788,42826,normal
117,100,43116,119.76666666666667,NORMAL,N,43031,43050,43067,43089,43127,43174,43214,43252,normal
117,101,43544,120.95555555555555,NORMAL,N,43459,43476,43494,43510,43554,43604,43641,43681,normal
117,102,43967,122.13055555555556,NORMAL,N,43884,43899,43920,43931,43980,44028,44067,44106,normal
117,103,44384,123.28888888888889,NORMAL,N,44297,44317,44337,44350,44393,44443,44485,44523,normal
117,104,44810,124.47222222222223,NORMAL,N,44727,44744,44763,44783,44821,44875,44911,44948,normal
117,105,45230,125.63888888888889,NORMAL,N,45147,45163,45182,45191,45242,45291,45329,45371,normal
117,106,45663,126.84166666666667,NORMAL,N,45583,45599,45618,45635,45675,45727,45764,45801,normal
117,107,46092,128.03333333333333,NORMAL,N,46011,46027,46045,46056,46103,46151,46191,46226,normal
117,108,46524,129.23333333333332,NORMAL,N,46437,46458,46479,46488,46535,46587,46622,46658,normal
117,109,46968,130.46666666666667,NORMAL,N,46884,46903,46920,46933,46977,47028,47063,47100,normal
117,110,47397,131.65833333333333,NORMAL,N,47313,47332,47350,47364,47409,47461,47494,47531,normal
117,111,47825,132.84722222222223,NORMAL,N,47742,47761,47778,47796,47835,47888,47923,47961,normal
117,112,48261,134.05833333333334,NORMAL,N,48172,48192,48211,48229,48274,48326,48362,48399,normal
117,113,48689,135.24722222222223,NORMAL,N,48606,48622,48643,48659,48699,48752,48787,48825,normal
117,114,49133,136.48055555555555,NORMAL,N,49051,49064,49083,49104,49145,49199,49237,49277,normal
117,115,49570,137.69444444444446,NORMAL,N,49489,49504,49522,49547,49580,49633,49671,49711,normal
117,116,50007,138.90833333333333,NORMAL,N,49926,49940,49958,49981,50019,50070,50109,50148,normal
117,117,50437,140.1027777777778,NORMAL,N,50352,50371,50389,50402,50451,50499,50536,50572,normal
117,118,50863,141.2861111111111,NORMAL,N,50780,50796,50816,50833,50874,50924,50964,51002,normal
117,119,51301,142.50277777777777,NORMAL,N,51218,51236,51254,51274,51311,51362,51398,51433,normal
117,120,51721,143.66944444444445,NORMAL,N,51637,51654,51672,51685,51731,51780,51817,51860,normal
117,121,52151,144.86388888888888,NORMAL,N,52069,52086,52105,52118,52161,52212,52251,52287,normal
117,122,52576,146.04444444444445,NORMAL,N,52489,52509,52526,52548,52587,52634,52676,52713,normal
117,123,52985,147.18055555555554,NORMAL,N,52899,52918,52938,52957,52996,53051,53084,53122,normal
117,124,53416,148.37777777777777,NORMAL,N,53332,53349,53368,53389,53427,53482,53516,53555,normal
117,125,53839,149.55277777777778,NORMAL,N,53756,53773,53790,53809,53851,53901,53939,53977,normal
117,126,54269,150.74722222222223,NORMAL,N,54186,54201,54220,54242,54280,54327,54369,54405,normal
117,127,54695,151.93055555555554,NORMAL,N,54614,54631,54650,54672,54706,54758,54796,54833,normal
117,128,55124,153.12222222222223,NORMAL,N,55041,55060,55077,55094,55135,55189,55225,55262,normal
117,129,55560,154.33333333333334,NORMAL,N,55476,55494,55512,55528,55569,55623,55654,55691,normal
117,130,55986,155.51666666666668,NORMAL,N,55901,55920,55938,55959,55998,56053,56085,56124,normal
117,131,56404,156.67777777777778,NORMAL,N,56319,56340,56361,56368,56414,56468,56504,56540,normal
117,132,56826,157.85,NORMAL,N,56740,56760,56779,56798,56837,56892,56930,56967,normal
117,133,57243,159.00833333333333,NORMAL,N,57162,57179,57196,57217,57254,57302,57340,57383,normal
117,134,57661,160.16944444444445,NORMAL,N,57580,57596,57617,57628,57670,57728,57764,57804,normal
117,135,58101,161.39166666666668,NORMAL,N,58019,58036,58052,58072,58112,58164,58199,58238,normal
117,136,58536,162.6,NORMAL,N,58454,58471,58490,58505,58546,58598,58634,58672,normal
117,137,59000,163.88888888888889,NORMAL,N,58919,58936,58953,58972,59010,59065,59098,59136,normal
117,138,59444,165.12222222222223,NORMAL,N,59361,59376,59394,59415,59455,59505,59543,59582,normal
117,139,59896,166.37777777777777,NORMAL,N,59814,59830,59852,59861,59906,59957,59996,60033,normal
117,140,60340,167.61111111111111,NORMAL,N,60255,60273,60291,60316,60353,60401,60438,60473,normal
117,141,60786,168.85,NORMAL,N,60699,60719,60739,60750,60797,60851,60887,60923,normal
117,142,61239,170.10833333333332,NORMAL,N,61149,61172,61190,61205,61249,61305,61338,61373,normal
117,143,61680,171.33333333333334,NORMAL,N,61596,61612,61630,61649,61690,61744,61781,61818,normal
117,144,62132,172.5888888888889,NORMAL,N,62047,62065,62082,62095,62143,62199,62232,62270,normal
117,145,62566,173.79444444444445,NORMAL,N,62481,62499,62517,62538,62577,62633,62669,62710,normal
117,146,63012,175.03333333333333,NORMAL,N,62928,62945,62965,62983,63022,63076,63111,63148,normal
117,147,63435,176.20833333333334,NORMAL,N,63355,63372,63391,63402,63446,63501,63538,63576,normal
117,148,63869,177.4138888888889,NORMAL,N,63785,63803,63823,63836,63878,63931,63968,64006,normal
117,149,64299,178.60833333333332,NORMAL,N,64218,64237,64254,64276,64309,64361,64396,64435,normal
117,150,64716,179.76666666666668,NORMAL,N,64635,64651,64668,64687,64727,64776,64814,64854,normal
117,151,65138,180.9388888888889,NORMAL,N,65058,65072,65091,65108,65149,65203,65239,65276,normal
117,152,65565,182.125,NORMAL,N,65482,65497,65514,65538,65576,65625,65665,65704,normal
117,153,65976,183.26666666666668,NORMAL,N,65894,65912,65933,65948,65987,66040,66078,66114,normal
117,154,66399,184.44166666666666,NORMAL,N,66314,66330,66352,66369,66410,66462,66503,66542,normal
117,155,66820,185.61111111111111,NORMAL,N,66736,66754,66772,66789,66830,66881,66920,66959,normal
117,156,67250,186.80555555555554,NORMAL,N,67168,67184,67205,67221,67260,67312,67351,67386,normal
117,157,67667,187.9638888888889,NORMAL,N,67589,67603,67622,67640,67679,67729,67767,67804,normal
117,158,68093,189.1472222222222,NORMAL,N,68006,68026,68044,68060,68103,68157,68194,68229,normal
117,159,68526,190.35,NORMAL,N,68442,68460,68479,68502,68537,68584,68625,68663,normal
117,160,68937,191.49166666666667,NORMAL,N,68853,68871,68889,68912,68947,68999,69036,69073,normal
117,161,69367,192.6861111111111,NORMAL,N,69278,69299,69317,69342,69376,69431,69466,69502,normal
117,162,69792,193.86666666666667,NORMAL,N,69707,69724,69744,69765,69805,69854,69891,69933,normal
117,163,70217,195.04722222222222,NORMAL,N,70134,70151,70170,70186,70228,70280,70320,70354,normal
117,164,70656,196.26666666666668,NORMAL,N,70573,70590,70607,70629,70668,70716,70755,70793,normal
117,165,71074,197.42777777777778,NORMAL,N,70989,71006,71025,71048,71083,71135,71173,71215,normal
117,166,71509,198.63611111111112,NORMAL,N,71430,71443,71462,71481,71519,71575,71608,71649,normal
117,167,71925,199.79166666666666,NORMAL,N,71843,71861,71877,71900,71936,71986,72023,72061,normal
117,168,72360,201.0,NORMAL,N,72277,72293,72316,72324,72371,72422,72459,72497,normal
117,169,72791,202.19722222222222,NORMAL,N,72711,72726,72745,72756,72802,72850,72887,72922,normal
117,170,73215,203.375,NORMAL,N,73131,73148,73171,73186,73226,73280,73316,73352,normal
117,171,73652,204.5888888888889,NORMAL,N,73570,73588,73605,73628,73662,73713,73752,73788,normal
117,172,74081,205.78055555555557,NORMAL,N,73992,74014,74030,74052,74092,74143,74184,74221,normal
117,173,74516,206.98888888888888,NORMAL,N,74434,74450,74471,74482,74526,74577,74616,74653,normal
117,174,74952,208.2,NORMAL,N,74869,74884,74905,74915,74963,75013,75055,75092,normal
117,175,75377,209.38055555555556,NORMAL,N,75295,75310,75328,75348,75388,75439,75477,75516,normal
117,176,75801,210.55833333333334,NORMAL,N,75717,75737,75756,75769,75811,75864,75902,75939,normal
117,177,76217,211.7138888888889,NORMAL,N,76137,76153,76173,76188,76229,76279,76316,76353,normal
117,178,76635,212.875,NORMAL,N,76554,76569,76591,76608,76646,76700,76736,76775,normal
117,179,77066,214.07222222222222,NORMAL,N,76983,77000,77018,77040,77078,77132,77166,77201,normal
117,180,77475,215.20833333333334,NORMAL,N,77395,77411,77430,77448,77487,77540,77575,77615,normal
117,181,77898,216.38333333333333,NORMAL,N,77812,77830,77848,77869,77908,77959,77999,78037,normal
117,182,78318,217.55,NORMAL,N,78232,78250,78271,78292,78330,78382,78418,78455,normal
117,183,78726,218.68333333333334,NORMAL,N,78643,78659,78677,78695,78737,78790,78826,78865,normal
117,184,79144,219.84444444444443,NORMAL,N,79059,79077,79095,79118,79155,79207,79244,79280,normal
117,185,79552,220.9777777777778,NORMAL,N,79467,79485,79502,79524,79563,79611,79650,79691,normal
117,186,79969,222.13611111111112,NORMAL,N,79885,79904,79922,79944,79979,80031,80069,80105,normal
117,187,80379,223.275,NORMAL,N,80301,80315,80333,80362,80392,80439,80478,80518,normal
117,188,80795,224.43055555555554,NORMAL,N,80710,80727,80746,80771,80805,80860,80896,80932,normal
117,189,81225,225.625,NORMAL,N,81142,81158,81180,81205,81237,81288,81323,81361,normal
117,190,81642,226.78333333333333,NORMAL,N,81554,81574,81596,81613,81653,81705,81744,81781,normal
117,191,82071,227.975,NORMAL,N,81988,82005,82025,82053,82084,82131,82171,82209,normal
117,192,82493,229.1472222222222,NORMAL,N,82413,82427,82443,82475,82507,82558,82596,82633,normal
117,193,82927,230.3527777777778,NORMAL,N,82845,82861,82879,82909,82938,82992,83027,83065,normal
117,194,83349,231.525,NORMAL,N,83266,83285,83301,83330,83361,83415,83450,83488,normal
117,195,83776,232.7111111111111,NORMAL,N,83691,83710,83729,83757,83788,83840,83876,83913,normal
117,196,84204,233.9,NORMAL,N,84121,84140,84158,84185,84215,84264,84302,84339,normal
117,197,84625,235.06944444444446,NORMAL,N,84541,84559,84579,84607,84636,84686,84724,84759,normal
117,198,85043,236.23055555555555,NORMAL,N,84961,84976,84996,85024,85054,85105,85142,85178,normal
117,199,85467,237.40833333333333,NORMAL,N,85381,85397,85417,85447,85479,85528,85568,85605,normal
117,200,85880,238.55555555555554,NORMAL,N,85798,85813,85834,85861,85892,85940,85979,86017,normal
117,201,86303,239.73055555555555,NORMAL,N,86220,86236,86256,86285,86315,86368,86407,86443,normal
117,202,86723,240.8972222222222,NORMAL,N,86643,86658,86677,86704,86735,86787,86823,86860,normal
117,203,87155,242.09722222222223,NORMAL,N,87075,87092,87109,87137,87166,87216,87253,87293,normal
117,204,87591,243.30833333333334,NORMAL,N,87508,87526,87544,87571,87602,87652,87690,87727,normal
117,205,88021,244.50277777777777,NORMAL,N,87936,87954,87972,88002,88031,88085,88120,88159,normal
117,206,88466,245.73888888888888,NORMAL,N,88382,88398,88417,88447,88477,88530,88565,88601,normal
117,207,88892,246.92222222222222,NORMAL,N,88814,88828,88846,88874,88906,88951,88992,89031,normal
117,208,89334,248.15,NORMAL,N,89248,89264,89284,89314,89346,89399,89435,89471,normal
117,209,89766,249.35,NORMAL,N,89680,89699,89719,89746,89780,89828,89866,89905,normal
117,210,90192,250.53333333333333,NORMAL,N,90107,90123,90145,90173,90204,90257,90296,90330,normal
117,211,90637,251.76944444444445,NORMAL,N,90553,90571,90592,90618,90649,90695,90736,90772,normal
117,212,91063,252.95277777777778,NORMAL,N,90979,90997,91020,91046,91076,91131,91167,91205,normal
117,213,91505,254.18055555555554,NORMAL,N,91422,91439,91461,91486,91516,91568,91606,91643,normal
117,214,91932,255.36666666666667,NORMAL,N,91852,91867,91886,91914,91944,91993,92034,92070,normal
117,215,92379,256.60833333333335,NORMAL,N,92297,92315,92332,92361,92390,92443,92481,92516,normal
117,216,92817,257.825,NORMAL,N,92734,92752,92775,92800,92829,92879,92915,92950,normal
117,217,93263,259.06388888888887,NORMAL,N,93182,93198,93216,93246,93274,93326,93364,93397,normal
117,218,93695,260.2638888888889,NORMAL,N,93613,93631,93650,93678,93709,93761,93798,93834,normal
117,219,94141,261.5027777777778,NORMAL,N,94054,94073,94098,94123,94152,94204,94242,94277,normal
117,220,94572,262.7,NORMAL,N,94492,94506,94524,94554,94584,94634,94672,94709,normal
117,221,95002,263.89444444444445,NORMAL,N,94914,94934,94953,94983,95013,95065,95104,95142,normal
117,222,95436,265.1,NORMAL,N,95350,95369,95385,95418,95448,95500,95537,95572,normal
117,223,95851,266.2527777777778,NORMAL,N,95770,95787,95804,95832,95863,95921,95953,95993,normal
117,224,96282,267.45,NORMAL,N,96199,96217,96236,96263,96294,96344,96384,96418,normal
117,225,96705,268.625,NORMAL,N,96619,96640,96657,96686,96718,96769,96805,96840,normal
117,226,97131,269.80833333333334,NORMAL,N,97050,97065,97086,97113,97142,97195,97232,97267,normal
117,227,97557,270.9916666666667,NORMAL,N,97472,97492,97510,97539,97569,97623,97658,97694,normal
117,228,97975,272.15277777777777,NORMAL,N,97888,97908,97925,97956,97986,98038,98075,98111,normal
117,229,98400,273.3333333333333,NORMAL,N,98319,98334,98353,98381,98413,98461,98501,98537,normal
117,230,98817,274.4916666666667,NORMAL,N,98733,98750,98769,98798,98829,98879,98921,98958,normal
117,231,99237,275.65833333333336,NORMAL,N,99153,99170,99188,99218,99248,,,,
117,232,99669,276.85833333333335,NORMAL,N,99584,99602,99620,99647,99679,99732,99769,99808,normal
117,233,100102,278.06111111111113,NORMAL,N,,,,100079,100111,100161,100200,100237,normal
