record,beat_number,qrs_sample,qrs_seconds,qrs_annotation,qrs_symbol,p_onset_sample,p_peak_sample,p_offset_sample,qrs_onset_sample,qrs_offset_sample,t_onset_sample,t_peak_sample,t_offset_sample,t_wave_type
230,1,351,0.975,NORMAL,N,274,286,306,334,369,405,433,472,normal
230,2,617,1.7138888888888888,NORMAL,N,539,556,577,599,634,666,697,732,normal
230,3,881,2.4472222222222224,NORMAL,N,802,820,841,853,899,913,997,1023,biphasic_positive_negative
230,4,1148,3.188888888888889,NORMAL,N,1080,1096,1110,1122,1157,1186,1221,1256,normal
230,5,1401,3.8916666666666666,NORMAL,N,1324,1338,1361,1385,1418,1438,1476,1520,normal
230,6,1667,4.6305555555555555,NORMAL,N,1585,1599,1621,1631,1684,1717,1758,1776,normal
230,7,1928,5.355555555555555,NORMAL,N,1849,1864,1882,1889,1943,1954,2019,2039,biphasic_negative_positive
230,8,2201,6.113888888888889,NORMAL,N,2126,2142,2158,2162,2216,2263,2320,2355,biphasic_positive_negative
230,9,2468,6.855555555555555,NORMAL,N,2390,2402,2422,2427,2484,2512,2556,2577,biphasic_negative_positive
230,10,2727,7.575,NORMAL,N,2649,2663,2682,2690,2743,2773,2805,2841,normal
230,11,2986,8.294444444444444,NORMAL,N,2906,2922,2942,2949,3002,3048,3076,3092,normal
230,12,3244,9.011111111111111,NORMAL,N,3106,3124,3155,3208,3260,3266,3379,3408,biphasic_negative_positive
230,13,3503,9.730555555555556,NORMAL,N,3423,3438,3460,3468,3520,3555,3595,3622,normal
230,14,3764,10.455555555555556,NORMAL,N,3686,3703,3722,3733,3780,3830,3853,3871,normal
230,15,4027,11.186111111111112,NORMAL,N,3947,3960,3974,3986,4043,4094,4142,4170,biphasic_positive_negative
230,16,4301,11.947222222222223,NORMAL,N,4222,4235,4253,4262,4316,4355,4416,4447,biphasic_positive_negative
230,17,4571,12.697222222222223,NORMAL,N,,,,4538,4587,4615,4648,4682,normal
230,18,4842,13.45,NORMAL,N,4766,4781,4800,4804,4858,4907,4934,4959,normal
230,19,5116,14.21111111111111,NORMAL,N,5041,5054,5073,5078,5132,5154,5205,5231,biphasic_negative_positive
230,20,5389,14.969444444444445,NORMAL,N,5313,5328,5345,5352,5404,5440,5509,5526,biphasic_positive_negative
230,21,5663,15.730555555555556,NORMAL,N,5588,5602,5628,5639,5681,5715,5806,5818,biphasic_positive_negative
230,22,5927,16.46388888888889,NORMAL,N,5850,5864,5885,5910,5945,5981,6012,6040,normal
230,23,6203,17.230555555555554,NORMAL,N,6121,6134,6153,6170,6211,6237,6271,6303,normal
230,24,6468,17.966666666666665,NORMAL,N,6386,6400,6420,6444,6477,6504,6539,6571,normal
230,25,6733,18.70277777777778,NORMAL,N,6659,6672,6693,6712,6751,6781,6811,6848,normal
230,26,7015,19.48611111111111,NORMAL,N,6928,6943,6964,6986,7025,7070,7091,7123,normal
230,27,7272,20.2,NORMAL,N,7188,7204,7228,7249,7282,7297,7344,7380,normal
230,28,7526,20.905555555555555,NORMAL,N,7444,7461,7483,7501,7544,7559,7638,7659,biphasic_positive_negative
230,29,7777,21.602777777777778,NORMAL,N,7675,7694,7706,7755,7794,7808,7856,7887,normal
230,30,8026,22.294444444444444,NORMAL,N,7946,7963,7981,8008,8043,8072,8109,8140,normal
230,31,8275,22.98611111111111,NORMAL,N,8194,8211,8235,8256,8292,8318,8352,8389,normal
230,32,8534,23.705555555555556,NORMAL,N,8448,8461,8484,8509,8543,8588,8640,8662,biphasic_positive_negative
230,33,8792,24.42222222222222,NORMAL,N,8704,8720,8743,8764,8801,8833,8866,8898,normal
230,34,9062,25.17222222222222,NORMAL,N,8979,8994,9012,9038,9071,9093,9133,9165,normal
230,35,9330,25.916666666666668,NORMAL,N,9253,9269,9290,9312,9348,9361,9412,9445,normal
230,36,9599,26.663888888888888,NORMAL,N,,,,9564,9614,9651,9687,9709,normal
230,37,9873,27.425,NORMAL,N,,,,9835,9888,9928,9989,10020,biphasic_positive_negative
230,38,10157,28.21388888888889,NORMAL,N,10079,10093,10112,10119,10173,10215,10251,10276,normal
230,39,10439,28.997222222222224,NORMAL,N,10329,10357,10377,10408,10454,10484,10549,10575,biphasic_positive_negative
230,40,10719,29.775,NORMAL,N,10644,10659,10677,10684,10734,10774,10835,10851,biphasic_positive_negative
230,41,10991,30.530555555555555,NORMAL,N,10916,10930,10948,10954,11007,11048,11109,11129,biphasic_positive_negative
230,42,11261,31.280555555555555,NORMAL,N,11186,11199,11219,11240,11278,11294,11338,11376,normal
230,43,11533,32.03611111111111,NORMAL,N,11460,11474,11493,11516,11550,11570,11616,11646,normal
230,44,11816,32.82222222222222,NORMAL,N,11731,11742,11766,11788,11825,11852,11887,11924,normal
230,45,12089,33.580555555555556,NORMAL,N,12002,12016,12038,12064,12098,12123,12160,12195,normal
230,46,12359,34.330555555555556,NORMAL,N,12284,12299,12317,12342,12375,12392,12433,12473,normal
230,47,12644,35.12222222222222,NORMAL,N,12569,12581,12603,12609,12662,12685,12724,12755,normal
230,48,12924,35.9,NORMAL,N,12848,12862,12884,12907,12941,12965,12998,13034,normal
230,49,13210,36.69444444444444,NORMAL,N,13133,13148,13168,13173,13226,13275,13333,13353,biphasic_positive_negative
230,50,13499,37.49722222222222,NORMAL,N,13423,13444,13457,13461,13516,13528,13588,13609,biphasic_negative_positive
230,51,13782,38.28333333333333,NORMAL,N,13708,13722,13740,13746,13798,13903,13926,13952,normal
230,52,14057,39.047222222222224,NORMAL,N,13979,13992,14009,14020,14072,14112,14145,14167,normal
230,53,14333,39.81388888888889,NORMAL,N,14254,14269,14288,14295,14348,14402,14422,14442,normal
230,54,14612,40.58888888888889,NORMAL,N,14535,14549,14567,14575,14628,14672,14734,14757,biphasic_positive_negative
230,55,14877,41.325,NORMAL,N,14802,14815,14834,14840,14893,14939,14995,15017,biphasic_positive_negative
230,56,15154,42.09444444444444,NORMAL,N,15078,15090,15109,15117,15170,15193,15237,15262,biphasic_negative_positive
230,57,15435,42.875,NORMAL,N,15358,15373,15394,15418,15453,15483,15518,15550,normal
230,58,15709,43.63611111111111,NORMAL,N,15634,15648,15667,15683,15726,15745,15789,15822,normal
