record,beat_number,qrs_sample,qrs_seconds,qrs_annotation,qrs_symbol,p_onset_sample,p_peak_sample,p_offset_sample,qrs_onset_sample,qrs_offset_sample,t_onset_sample,t_peak_sample,t_offset_sample,t_wave_type
212,1,215,0.5972222222222222,RBBB,R,151,166,182,196,249,266,296,329,normal
212,2,452,1.2555555555555555,RBBB,R,390,405,419,435,488,503,534,568,normal
212,3,696,1.9333333333333333,RBBB,R,632,646,663,679,731,748,779,813,normal
212,4,924,2.566666666666667,RBBB,R,861,875,892,908,961,974,1008,1042,normal
212,5,1169,3.2472222222222222,RBBB,R,1099,1115,1133,1152,1209,1218,1261,1301,normal
212,6,1441,4.002777777777778,RBBB,R,1369,1385,1402,1418,1478,1499,1527,1561,normal
212,7,1708,4.7444444444444445,RBBB,R,1631,1651,1671,1683,1750,1772,1800,1834,normal
212,8,1953,5.425,RBBB,R,1892,1905,1921,1937,1988,2010,2036,2072,normal
212,9,2191,6.086111111111111,RBBB,R,2122,2137,2151,2169,2230,2240,2272,2301,normal
212,10,2398,6.661111111111111,RBBB,R,2335,2349,2365,2380,2432,2449,2476,2507,normal
212,11,2605,7.236111111111111,RBBB,R,2546,2559,2574,2586,2638,2648,2683,2715,normal
212,12,2827,7.852777777777778,RBBB,R,2763,2778,2794,2811,2862,2882,2907,2939,normal
212,13,3050,8.472222222222221,RBBB,R,2984,2999,3015,3032,3087,3100,3136,3168,normal
212,14,3281,9.113888888888889,RBBB,R,3217,3233,3250,3262,3317,3337,3366,3407,normal
212,15,3549,9.858333333333333,RBBB,R,3473,3492,3509,3527,3586,3598,3634,3666,normal
212,16,3790,10.527777777777779,RBBB,R,3722,3738,3754,3773,3826,3841,3875,3912,normal
212,17,4031,11.197222222222223,RBBB,R,3964,3978,3994,4010,4069,4079,4118,4150,normal
212,18,4279,11.886111111111111,RBBB,R,4210,4225,4243,4258,4317,4333,4363,4396,normal
212,19,4517,12.547222222222222,RBBB,R,4452,4467,4483,4499,4550,4561,4597,4629,normal
212,20,4754,13.205555555555556,RBBB,R,4689,4704,4720,4738,4789,4810,4834,4865,normal
212,21,4977,13.825,RBBB,R,4913,4927,4942,4960,5013,5026,5056,5087,normal
212,22,5200,14.444444444444445,RBBB,R,5136,5150,5166,5183,5237,5255,5283,5318,normal
212,23,5439,15.108333333333333,RBBB,R,5374,5389,5405,5422,5475,5491,5524,5559,normal
212,24,5681,15.780555555555555,RBBB,R,5611,5626,5644,5663,5719,5742,5768,5802,normal
212,25,5918,16.43888888888889,RBBB,R,5850,5865,5881,5897,5956,5967,6005,6042,normal
212,26,6161,17.113888888888887,RBBB,R,6094,6110,6128,6144,6197,6216,6245,6280,normal
212,27,6399,17.775,RBBB,R,6332,6347,6364,6381,6435,6449,6482,6516,normal
212,28,6630,18.416666666666668,RBBB,R,6567,6581,6597,6614,6664,6673,6709,6740,normal
212,29,6855,19.041666666666668,RBBB,R,6791,6806,6822,6838,6890,6906,6936,6965,normal
212,30,7091,19.697222222222223,RBBB,R,7027,7040,7057,7074,7127,7147,7173,7207,normal
212,31,7333,20.369444444444444,RBBB,R,7268,7284,7300,7316,7367,7382,7415,7449,normal
212,32,7571,21.030555555555555,RBBB,R,7505,7519,7536,7554,7607,7622,7655,7686,normal
212,33,7813,21.70277777777778,RBBB,R,7743,7760,7776,7795,7849,7875,7901,7938,normal
212,34,8069,22.413888888888888,RBBB,R,8002,8018,8034,8051,8106,8121,8154,8192,normal
212,35,8332,23.144444444444446,RBBB,R,8263,8278,8295,8313,8369,8385,8417,8450,normal
212,36,8572,23.81111111111111,RBBB,R,8506,8521,8537,8551,8607,8624,8653,8684,normal
212,37,8807,24.46388888888889,RBBB,R,8742,8756,8773,8790,8842,8863,8889,8922,normal
212,38,9050,25.13888888888889,RBBB,R,8986,9001,9017,9032,9083,9098,9129,9161,normal
212,39,9281,25.780555555555555,RBBB,R,9218,9232,9247,9265,9315,9326,9361,9391,normal
212,40,9507,26.408333333333335,RBBB,R,9442,9457,9472,9490,9542,9561,9587,9619,normal
212,41,9742,27.06111111111111,RBBB,R,9675,9690,9706,9723,9780,9798,9830,9864,normal
212,42,9993,27.758333333333333,RBBB,R,9923,9938,9955,9975,10031,10047,10081,10115,normal
212,43,10233,28.425,RBBB,R,10165,10181,10197,10211,10270,10290,10319,10352,normal
212,44,10479,29.108333333333334,RBBB,R,10409,10426,10442,10456,10515,10533,10561,10600,normal
212,45,10717,29.769444444444446,RBBB,R,10650,10665,10681,10694,10755,10768,10802,10833,normal
212,46,10944,30.4,RBBB,R,10881,10896,10911,10921,10978,10998,11024,11059,normal
212,47,11171,31.030555555555555,RBBB,R,11108,11122,11137,11156,11204,11218,11248,11280,normal
212,48,11403,31.675,RBBB,R,11337,11352,11367,11383,11438,11457,11485,11522,normal
212,49,11638,32.327777777777776,RBBB,R,11568,11587,11603,11618,11674,11686,11722,11755,normal
212,50,11869,32.96944444444444,RBBB,R,11806,11819,11833,11846,11905,11919,11950,11982,normal
212,51,12097,33.602777777777774,RBBB,R,12030,12044,12061,12078,12135,12155,12183,12218,normal
212,52,12336,34.266666666666666,RBBB,R,12267,12283,12298,12315,12373,12391,12420,12456,normal
212,53,12575,34.93055555555556,RBBB,R,12507,12521,12538,12555,12583,12627,12660,12692,normal
212,54,12809,35.580555555555556,RBBB,R,12741,12757,12773,12789,12845,12860,12893,12929,normal
212,55,13045,36.236111111111114,RBBB,R,12980,12995,13012,13028,13079,13095,13125,13158,normal
212,56,13276,36.87777777777778,RBBB,R,13211,13226,13242,13259,13309,13323,13355,13388,normal
212,57,13500,37.5,RBBB,R,13437,13452,13468,13484,13534,13544,13579,13608,normal
212,58,13731,38.141666666666666,RBBB,R,13668,13683,13699,13712,13765,13782,13810,13845,normal
212,59,13973,38.81388888888889,RBBB,R,13906,13921,13938,13954,14009,14017,14056,14088,normal
212,60,14221,39.50277777777778,RBBB,R,14151,14167,14183,14202,14259,14276,14308,14343,normal
212,61,14467,40.18611111111111,RBBB,R,14400,14415,14431,14448,14505,14525,14554,14589,normal
212,62,14728,40.91111111111111,RBBB,R,14658,14675,14692,14710,14763,14782,14812,14846,normal
212,63,14982,41.61666666666667,RBBB,R,14915,14930,14947,14961,15018,15035,15065,15100,normal
212,64,15225,42.291666666666664,RBBB,R,15162,15176,15192,15205,15259,15268,15304,15334,normal
212,65,15458,42.93888888888889,RBBB,R,15394,15409,15425,15441,15493,15503,15538,15572,normal
212,66,15700,43.611111111111114,RBBB,R,15634,15649,15666,15683,15735,15750,15782,15816,normal
212,67,15940,44.27777777777778,RBBB,R,15876,15891,15907,15923,15975,15997,16021,16054,normal
212,68,16177,44.93611111111111,RBBB,R,16111,16126,16143,16156,16214,16231,16259,16291,normal
