record,beat_number,qrs_sample,qrs_seconds,qrs_annotation,qrs_symbol,p_onset_sample,p_peak_sample,p_offset_sample,qrs_onset_sample,qrs_offset_sample,t_onset_sample,t_peak_sample,t_offset_sample,t_wave_type
123,1,551,1.5305555555555554,NORMAL,N,463,479,499,526,568,631,663,693,normal
123,2,1022,2.838888888888889,NORMAL,N,934,950,970,1004,1036,1099,1133,1162,normal
123,3,1499,4.163888888888889,NORMAL,N,1410,1427,1448,1483,1514,1574,1611,1642,normal
123,4,1926,5.35,NORMAL,N,1835,1853,1873,1906,1943,1998,2035,2063,normal
123,5,2341,6.502777777777778,NORMAL,N,2247,2264,2284,2323,2357,2420,2453,2483,normal
123,6,2822,7.838888888888889,NORMAL,N,2733,2751,2772,2805,2837,2900,2934,2962,normal
123,7,3260,9.055555555555555,NORMAL,N,3166,3186,3205,3239,3280,3343,3374,3401,normal
123,8,3668,10.188888888888888,NORMAL,N,3576,3593,3612,3647,3684,3746,3777,3806,normal
123,9,4155,11.541666666666666,NORMAL,N,4062,4080,4104,4137,4170,4236,4271,4300,normal
123,10,4631,12.863888888888889,NORMAL,N,4539,4558,4578,4609,4648,4705,4742,4771,normal
123,11,5072,14.088888888888889,NORMAL,N,4979,4996,5016,5052,5092,5151,5190,5218,normal
123,12,5595,15.541666666666666,NORMAL,N,5504,5522,5544,5579,5609,5675,5709,5739,normal
123,13,6074,16.872222222222224,NORMAL,N,5979,5998,6020,6051,6092,6156,6186,6215,normal
123,14,6512,18.08888888888889,NORMAL,N,6421,6439,6457,6493,6528,6588,6624,6655,normal
123,15,6992,19.42222222222222,NORMAL,N,6898,6916,6938,6973,7007,7071,7108,7137,normal
123,16,7475,20.76388888888889,NORMAL,N,7381,7400,7421,7455,7492,7552,7588,7619,normal
123,17,7922,22.005555555555556,NORMAL,N,7826,7843,7862,7899,7939,7996,8038,8069,normal
123,18,8410,23.36111111111111,NORMAL,N,8314,8334,8355,8390,8424,8491,8525,8555,normal
123,19,8893,24.70277777777778,NORMAL,N,8799,8819,8842,8872,8913,8975,9008,9039,normal
123,20,9327,25.908333333333335,NORMAL,N,9239,9254,9273,9304,9346,9408,9442,9470,normal
123,21,9794,27.205555555555556,NORMAL,N,9701,9719,9741,9773,9809,9872,9910,9941,normal
123,22,10274,28.538888888888888,NORMAL,N,10182,10201,10222,10254,10292,10351,10388,10420,normal
123,23,10714,29.761111111111113,NORMAL,N,10622,10639,10658,10696,10732,10791,10832,10862,normal
123,24,11199,31.108333333333334,NORMAL,N,11106,11124,11144,11177,11214,11281,11313,11342,normal
123,25,11682,32.45,NORMAL,N,11588,11607,11629,11658,11701,11764,11799,11833,normal
123,26,12146,33.73888888888889,NORMAL,N,12054,12072,12091,12126,12164,12222,12260,12291,normal
123,27,12636,35.1,NORMAL,N,12543,12561,12582,12607,12651,12715,12755,12783,normal
123,28,13115,36.43055555555556,NORMAL,N,13022,13041,13060,13098,13132,13190,13228,13259,normal
123,29,13531,37.58611111111111,NORMAL,N,13439,13458,13478,13507,13550,13612,13649,13681,normal
123,30,13993,38.86944444444445,NORMAL,N,13901,13920,13940,13976,14007,14069,14105,14138,normal
123,31,14439,40.108333333333334,NORMAL,N,14351,14368,14389,14420,14459,14517,14556,14586,normal
123,32,14849,41.24722222222222,NORMAL,N,14761,14777,14800,14829,14867,14925,14961,14991,normal
123,33,15277,42.43611111111111,NORMAL,N,15184,15200,15225,15249,15292,15352,15390,15420,normal
123,34,15722,43.672222222222224,NORMAL,N,15632,15649,15674,15704,15738,15797,15833,15862,normal
123,35,16112,44.75555555555555,NORMAL,N,16023,16038,16061,16090,16130,16185,16226,16256,normal
123,36,16513,45.86944444444445,NORMAL,N,16417,16435,16459,16496,16529,16591,16628,16654,normal
123,37,16949,47.080555555555556,NORMAL,N,16856,16871,16895,16919,16965,17026,17063,17093,normal
123,38,17353,48.202777777777776,NORMAL,N,17261,17280,17301,17336,17371,17435,17469,17497,normal
123,39,17740,49.27777777777778,NORMAL,N,17649,17666,17688,17711,17756,17818,17852,17880,normal
