record,beat_number,qrs_sample,qrs_seconds,qrs_annotation,qrs_symbol,p_onset_sample,p_peak_sample,p_offset_sample,qrs_onset_sample,qrs_offset_sample,t_onset_sample,t_peak_sample,t_offset_sample,t_wave_type
101,1,396,1.1,NORMAL,N,333,345,366,384,405,465,498,529,normal
101,2,711,1.975,NORMAL,N,646,657,680,699,720,780,814,845,normal
101,3,1032,2.8666666666666667,NORMAL,N,967,980,1001,1020,1041,1107,1141,1171,normal
101,4,1368,3.8,NORMAL,N,1303,1315,1335,1356,1377,1441,1480,1511,normal
101,5,1712,4.7555555555555555,NORMAL,N,1645,1658,1680,1699,1720,1790,1825,1852,normal
101,6,2036,5.655555555555556,NORMAL,N,1969,1984,2001,2023,2044,2109,2142,2169,normal
101,7,2349,6.525,NORMAL,N,2287,2299,2322,2337,2358,2420,2453,2485,normal
101,8,2661,7.391666666666667,NORMAL,N,2600,2611,2631,2650,2671,2739,2868,2877,biphasic_positive_negative
101,9,2972,8.255555555555556,NORMAL,N,2910,2923,2940,2960,2981,3044,3082,3106,normal
101,10,3301,9.169444444444444,NORMAL,N,3235,3247,3267,3289,3310,3380,3416,3447,normal
101,11,3630,10.083333333333334,NORMAL,N,3565,3576,3598,3618,3640,3703,3740,3768,normal
101,12,3960,11.0,NORMAL,N,3897,3909,3929,3948,3970,4033,4065,4093,normal
101,13,4283,11.897222222222222,NORMAL,N,4221,4233,4251,4271,4296,4359,4390,4421,normal
101,14,4609,12.802777777777777,NORMAL,N,4546,4558,4577,4598,4622,4677,4712,4742,normal
101,15,4928,13.688888888888888,NORMAL,N,4866,4877,4897,4916,4940,4955,5030,5059,biphasic_negative_positive
101,16,5240,14.555555555555555,NORMAL,N,5175,5188,5208,5229,5252,5309,5344,5377,normal
101,17,5568,15.466666666666667,NORMAL,N,5503,5515,5536,5556,5583,5639,5676,5703,normal
101,18,5898,16.383333333333333,NORMAL,N,5830,5842,5865,5886,5908,5972,6042,6079,biphasic_positive_negative
101,19,6222,17.283333333333335,NORMAL,N,6157,6169,6190,6211,6235,6292,6329,6355,normal
