record,beat_number,qrs_sample,qrs_seconds,qrs_annotation,qrs_symbol,p_onset_sample,p_peak_sample,p_offset_sample,qrs_onset_sample,qrs_offset_sample,t_onset_sample,t_peak_sample,t_offset_sample,t_wave_type
102,1,409,1.136111111111111,PACE,/,282,297,341,391,446,464,519,554,normal
102,2,697,1.9361111111111111,PACE,/,,,,681,740,778,813,846,normal
102,3,988,2.7444444444444445,PACE,/,,,,971,1037,1058,1114,1157,biphasic_negative_positive
102,4,1304,3.6222222222222222,PACE,/,,,,1286,1356,,,,
102,5,1613,4.480555555555555,PACE,/,,,,1598,1662,1695,1739,1770,normal
102,6,1910,5.305555555555555,PACE,/,,,,1896,1957,1990,2031,2062,normal
102,7,2201,6.113888888888889,PACE,/,,,,2186,2246,2280,2316,2354,normal
102,8,2488,6.911111111111111,PACE,/,2400,2430,2460,2471,2524,2569,2605,2635,normal
102,9,2781,7.725,PACE,/,2724,2737,2754,2767,2815,2817,2897,2932,biphasic_negative_positive
102,10,3072,8.533333333333333,PACE,/,,,,3048,3118,3124,3183,3218,normal
102,11,3372,9.366666666666667,PACE,/,,,,3349,3411,3432,3496,3535,normal
102,12,3691,10.252777777777778,PACE,/,,,,3676,3732,3774,3813,3859,normal
102,13,3997,11.102777777777778,PACE,/,,,,3980,4045,4066,4115,4155,biphasic_negative_positive
102,14,4288,11.911111111111111,PACE,/,,,,4274,4333,4372,4403,4440,normal
102,15,4578,12.716666666666667,PACE,/,,,,4563,4620,4655,4689,4725,normal
102,16,4865,13.51388888888889,PACE,/,4776,4789,4808,4851,4900,4951,4985,5018,normal
102,17,5164,14.344444444444445,PACE,/,5097,5117,5145,5151,5211,5246,5276,5318,normal
102,18,5465,15.180555555555555,PACE,/,,,,5452,5503,5522,5585,5617,normal
102,19,5767,16.019444444444446,PACE,/,,,,5751,5814,5852,5894,5932,normal
102,20,6083,16.897222222222222,PACE,/,6020,6030,6041,6063,6130,6163,6204,6243,normal
102,21,6380,17.72222222222222,PACE,/,6258,6262,6281,6363,6425,6464,6498,6528,normal
102,22,6664,18.511111111111113,PACE,/,,,,6648,6708,6732,6784,6818,biphasic_negative_positive
102,23,6950,19.305555555555557,PACE,/,,,,6926,6994,7019,7049,7099,normal
102,24,7241,20.113888888888887,PACE,/,,,,7225,7288,7326,7371,7407,normal
102,25,7548,20.966666666666665,PACE,/,,,,7533,7597,7638,7676,7698,normal
102,26,7856,21.822222222222223,PACE,/,7758,7793,7820,7842,7894,7944,7971,8008,normal
102,27,8159,22.663888888888888,PACE,/,8090,8108,8124,8143,8216,8246,8286,8328,normal
102,28,8472,23.533333333333335,PACE,/,8396,8441,8453,8461,8508,8527,8586,8624,normal
102,29,8763,24.341666666666665,PACE,/,8635,8651,8690,8749,8804,8835,8875,8902,normal
102,30,9042,25.116666666666667,PACE,/,,,,9025,9086,9127,9158,9189,normal
102,31,9332,25.92222222222222,PACE,/,,,,9319,9376,9407,9421,9450,inverted
102,32,9630,26.75,PACE,/,,,,9615,9677,9721,9756,9791,normal
102,33,9939,27.608333333333334,PACE,/,9854,9865,9876,9926,9987,10029,10065,10092,normal
102,34,10244,28.455555555555556,PACE,/,10124,10147,10162,10229,10292,10330,10370,10401,normal
102,35,10542,29.283333333333335,PACE,/,,,,10527,10590,10638,10669,10699,normal
102,36,10844,30.122222222222224,PACE,/,10755,10802,10813,10820,10880,10920,10956,10990,normal
102,37,11130,30.916666666666668,PACE,/,11073,11085,11099,11117,11174,11216,11245,11278,normal
102,38,11413,31.70277777777778,PACE,/,,,,11400,11449,11456,11533,11562,biphasic_negative_positive
102,39,11709,32.525,PACE,/,,,,11693,11753,11786,11832,11867,normal
102,40,12017,33.38055555555555,PACE,/,,,,11996,12066,12093,12148,12191,biphasic_negative_positive
102,41,12330,34.25,PACE,/,,,,12314,12377,12395,12461,12491,biphasic_negative_positive
102,42,12632,35.08888888888889,PACE,/,,,,12617,12678,12718,12759,12798,normal
102,43,12926,35.90555555555556,PACE,/,,,,12913,12973,13005,13116,13130,biphasic_positive_negative
102,44,13222,36.727777777777774,PACE,/,13139,13180,13199,13207,13270,13306,13341,13371,normal
102,45,13510,37.52777777777778,PACE,/,13463,13477,13490,13497,13544,13546,13628,13666,biphasic_negative_positive
102,46,13796,38.32222222222222,PACE,/,13672,13689,13716,13782,13842,13879,13919,13969,normal
102,47,14097,39.15833333333333,PACE,/,,,,14080,14144,14185,14223,14261,normal
102,48,14408,40.022222222222226,PACE,/,,,,14393,14457,14466,14522,14603,normal
102,49,14717,40.88055555555555,PACE,/,,,,14700,14763,14804,14836,14901,normal
102,50,15012,41.7,PACE,/,,,,14998,15057,15095,15131,15194,normal
102,51,15300,42.5,PACE,/,,,,15285,15337,15388,15426,15460,normal
102,52,15597,43.325,PACE,/,15537,15555,15570,15577,15643,15687,15717,15754,normal
102,53,15889,44.13611111111111,PACE,/,,,,15876,15925,15931,16006,16043,biphasic_negative_positive
102,54,16183,44.952777777777776,PACE,/,,,,16166,16230,16235,16315,16352,biphasic_negative_positive
102,55,16491,45.80833333333333,PACE,/,,,,16478,16538,16553,16603,16657,normal
102,56,16802,46.672222222222224,PACE,/,,,,16788,16851,16881,16931,16968,normal
102,57,17107,47.519444444444446,PACE,/,,,,17090,17150,17191,17226,17254,normal
102,58,17392,48.31111111111111,PACE,/,17277,17325,17338,17369,17440,17476,17512,17550,normal
102,59,17679,49.108333333333334,PACE,/,17595,17604,17623,17665,17731,17772,17806,17836,normal
102,60,17979,49.94166666666667,PACE,/,,,,17966,18024,18062,18094,18130,normal
102,61,18273,50.75833333333333,PACE,/,,,,18252,18318,18327,18387,18417,normal
102,62,18572,51.58888888888889,PACE,/,,,,18556,18610,18621,18699,18734,biphasic_negative_positive
102,63,18878,52.43888888888889,PACE,/,,,,18860,18927,18943,19011,19039,biphasic_negative_positive
102,64,19184,53.28888888888889,PACE,/,19131,19141,19151,19169,19233,19265,19308,19341,normal
