record,beat_number,qrs_sample,qrs_seconds,qrs_annotation,qrs_symbol,p_onset_sample,p_peak_sample,p_offset_sample,qrs_onset_sample,qrs_offset_sample,t_onset_sample,t_peak_sample,t_offset_sample,t_wave_type
108,1,442,1.2277777777777779,NORMAL,N,345,363,378,397,460,488,630,644,biphasic_positive_negative
108,2,790,2.1944444444444446,NORMAL,N,695,712,726,763,808,,,,
108,3,1155,3.2083333333333335,NORMAL,N,1055,1073,1087,1125,1172,1198,1336,1350,biphasic_positive_negative
108,4,1492,4.144444444444445,NORMAL,N,1399,1416,1430,1455,1510,1637,1694,1712,biphasic_negative_positive
108,5,1821,5.058333333333334,NORMAL,N,1720,1745,1760,1768,1836,1848,1900,1950,normal
108,6,2157,5.991666666666666,NORMAL,N,2069,2083,2098,2134,2173,,,,
108,7,2517,6.991666666666666,NORMAL,N,2415,2435,2450,2463,2538,2569,2713,2752,biphasic_positive_negative
108,8,2889,8.025,NORMAL,N,2790,2810,2824,2866,2906,2931,3074,3111,biphasic_positive_negative
108,9,3237,8.991666666666667,NORMAL,N,3145,3159,3174,3196,3258,,,,
108,10,3594,9.983333333333333,NORMAL,N,3494,3513,3527,3564,3611,3637,3768,3778,biphasic_positive_negative
108,11,3923,10.897222222222222,NORMAL,N,3833,3848,3862,3899,3940,3965,4000,4036,normal
108,12,4103,11.397222222222222,PVC,V,,,,4077,4123,4160,4200,4228,biphasic_positive_negative
108,13,4603,12.786111111111111,NORMAL,N,4510,4528,4542,4573,4621,4652,4796,4815,biphasic_positive_negative
108,14,4971,13.808333333333334,NORMAL,N,4873,4888,4903,4929,4990,5020,5161,5175,biphasic_positive_negative
108,15,5350,14.86111111111111,NORMAL,N,5251,5269,5283,5326,5366,5388,5430,5518,normal
108,16,5715,15.875,NORMAL,N,5625,5640,5654,5693,5732,5807,5893,5923,inverted
108,17,6114,16.983333333333334,NORMAL,N,6016,6038,6053,6089,6130,6168,6193,6229,normal
108,18,6478,17.994444444444444,NORMAL,N,6390,6404,6419,6459,6494,6522,6562,6603,normal
108,19,6885,19.125,NORMAL,N,6788,6800,6815,6823,6907,6938,6969,7024,normal
108,20,7286,20.238888888888887,NORMAL,N,7193,7208,7222,7243,7308,7342,7486,7500,biphasic_positive_negative
108,21,7687,21.352777777777778,NORMAL,N,7596,7610,7623,7655,7705,7730,7864,7906,biphasic_positive_negative
108,22,8057,22.380555555555556,NORMAL,N,7967,7981,7995,8037,8072,8102,8232,8251,biphasic_positive_negative
108,23,8432,23.42222222222222,NORMAL,N,8331,8352,8366,8410,8448,8488,8610,8644,biphasic_positive_negative
108,24,8804,24.455555555555556,NORMAL,N,8711,8727,8741,8773,8819,8844,8882,8930,normal
108,25,9195,25.541666666666668,NORMAL,N,9097,9113,9127,9167,9215,9252,9382,9427,biphasic_positive_negative
108,26,9585,26.625,NORMAL,N,9485,9500,9515,9538,9605,,,,
108,27,9962,27.67222222222222,NORMAL,N,9869,9886,9901,9923,9985,10093,10101,10109,normal
108,28,10325,28.680555555555557,NORMAL,N,10237,10248,10261,10300,10364,10372,10516,10526,biphasic_positive_negative
108,29,10695,29.708333333333332,NORMAL,N,10604,10617,10631,10646,10715,,10716,10774,positive_monophasic
108,30,10875,30.208333333333332,PVC,V,10795,10827,10836,10851,10906,10909,11000,11015,biphasic_negative_positive
108,31,11454,31.816666666666666,NORMAL,N,11357,11373,11388,11420,11471,11619,11651,11674,inverted
108,32,11820,32.833333333333336,NORMAL,N,11726,11743,11757,11797,11836,,,,
108,33,12175,33.81944444444444,NORMAL,N,12080,12095,12109,12145,12197,12226,12385,12401,biphasic_positive_negative
108,34,12510,34.75,NORMAL,N,12418,12434,12447,12478,12527,12557,12734,12748,biphasic_positive_negative
108,35,12856,35.71111111111111,NORMAL,N,12761,12778,12792,12828,12872,12898,13063,13073,biphasic_positive_negative
108,36,13237,36.769444444444446,NORMAL,N,13129,13151,13165,13202,13254,13282,13475,13487,biphasic_positive_negative
108,37,13644,37.9,NORMAL,N,13551,13567,13582,13618,13662,13680,13841,13865,biphasic_positive_negative
108,38,14074,39.09444444444444,NORMAL,N,13979,13995,14009,14032,14092,14118,14277,14289,biphasic_positive_negative
108,39,14467,40.18611111111111,NORMAL,N,14377,14392,14406,14441,14486,14514,14552,14588,normal
108,40,14847,41.24166666666667,NORMAL,N,14758,14772,14786,14800,14865,,,,
108,41,15223,42.28611111111111,NORMAL,N,15128,15143,15157,15194,15241,15281,15419,15433,biphasic_positive_negative
108,42,15620,43.388888888888886,NORMAL,N,15516,15535,15550,15596,15637,15678,15846,15861,biphasic_positive_negative
108,43,16018,44.49444444444445,NORMAL,N,15921,15939,15953,15966,16035,16061,16207,16218,biphasic_positive_negative
108,44,16403,45.56388888888889,NORMAL,N,16310,16326,16340,16373,16419,16454,16585,16597,biphasic_positive_negative
108,45,16789,46.63611111111111,NORMAL,N,16695,16710,16724,16761,16811,16832,16968,16995,biphasic_positive_negative
108,46,17160,47.666666666666664,NORMAL,N,17068,17084,17098,17114,17179,17210,17416,17428,biphasic_positive_negative
108,47,17534,48.705555555555556,NORMAL,N,17441,17458,17472,17506,17551,17572,17620,17661,normal
108,48,17932,49.81111111111111,NORMAL,N,17883,17885,17927,17931,17973,18021,18173,18181,biphasic_positive_negative
108,49,18327,50.90833333333333,NORMAL,N,18228,18246,18261,18298,18343,18384,18420,18438,biphasic_negative_positive
108,50,18685,51.90277777777778,NORMAL,N,18590,18605,18621,18652,18704,18720,18780,18795,biphasic_negative_positive
108,51,19044,52.9,NORMAL,N,18955,18969,18983,19013,19059,19094,19176,19201,biphasic_negative_positive
108,52,19418,53.93888888888889,NORMAL,N,19311,19333,19347,19388,19492,,,,
108,53,19801,55.00277777777778,NORMAL,N,19699,19719,19735,19747,19825,19891,19957,19994,inverted
108,54,20193,56.09166666666667,NORMAL,N,20094,20110,20124,20125,20212,20235,20396,20424,biphasic_positive_negative
108,55,20586,57.18333333333333,NORMAL,N,20492,20509,20522,20525,20603,20636,20658,20696,normal
108,56,20942,58.172222222222224,NORMAL,N,20854,20869,20882,20888,20957,21030,21017,21004,inverted
108,57,21310,59.19444444444444,NORMAL,N,21211,21227,21242,21258,21320,21374,21399,21472,normal
108,58,21677,60.21388888888889,NORMAL,N,21583,21596,21612,21641,21696,21723,21865,21879,biphasic_positive_negative
108,59,22055,61.263888888888886,NORMAL,N,21962,21976,21990,22001,22072,,,,
108,60,22427,62.297222222222224,NORMAL,N,22333,22349,22364,22406,22445,,,,
108,61,22795,63.31944444444444,NORMAL,N,22698,22715,22729,22754,22817,22860,22978,23016,biphasic_positive_negative
108,62,23189,64.41388888888889,NORMAL,N,23096,23111,23125,23162,23208,23232,23365,23388,biphasic_positive_negative
108,63,23610,65.58333333333333,NORMAL,N,23520,23535,23548,23584,23629,23667,23803,23820,biphasic_positive_negative
108,64,24037,66.76944444444445,NORMAL,N,23940,23955,23970,24008,24056,24080,24266,24281,biphasic_positive_negative
108,65,24455,67.93055555555556,NORMAL,N,24355,24372,24386,24423,24471,24515,24642,24674,biphasic_positive_negative
108,66,24850,69.02777777777777,NORMAL,N,24757,24773,24786,24814,24868,,,,
108,67,25233,70.09166666666667,NORMAL,N,25139,25155,25169,25187,25253,25290,25421,25443,biphasic_positive_negative
108,68,25616,71.15555555555555,NORMAL,N,25519,25538,25552,25586,25634,25657,25800,25818,biphasic_positive_negative
108,69,25991,72.19722222222222,NORMAL,N,25896,25912,25926,25964,26010,26036,26199,26226,biphasic_positive_negative
108,70,26386,73.29444444444445,NORMAL,N,26292,26306,26320,26336,26404,26443,26585,26616,biphasic_positive_negative
108,71,26787,74.40833333333333,NORMAL,N,26688,26704,26719,26757,26806,26832,26977,27001,biphasic_positive_negative
108,72,27180,75.5,NORMAL,N,27084,27100,27116,27152,27198,27230,27354,27370,biphasic_positive_negative
108,73,27545,76.51388888888889,NORMAL,N,27452,27468,27481,27518,27563,27594,27744,27759,biphasic_positive_negative
108,74,27926,77.57222222222222,NORMAL,N,27835,27850,27864,27882,27944,,,,
108,75,28313,78.64722222222223,NORMAL,N,28219,28236,28250,28285,28332,28375,28496,28537,biphasic_positive_negative
108,76,28716,79.76666666666667,NORMAL,N,28614,28632,28648,28687,28734,28761,28954,28966,biphasic_positive_negative
108,77,29099,80.83055555555555,NORMAL,N,29002,29019,29034,29055,29117,29140,29290,29320,biphasic_positive_negative
108,78,29454,81.81666666666666,NORMAL,N,29367,29383,29397,29430,29473,29502,29535,29585,normal
