record,beat_number,qrs_sample,qrs_seconds,qrs_annotation,qrs_symbol,p_onset_sample,p_peak_sample,p_offset_sample,qrs_onset_sample,qrs_offset_sample,t_onset_sample,t_peak_sample,t_offset_sample,t_wave_type
220,1,314,0.8722222222222222,NORMAL,N,262,276,292,299,327,396,451,474,biphasic_positive_negative
220,2,613,1.7027777777777777,NORMAL,N,562,575,592,597,627,704,753,783,biphasic_positive_negative
220,3,917,2.547222222222222,NORMAL,N,865,879,895,900,930,1004,1053,1081,biphasic_positive_negative
220,4,1215,3.375,NORMAL,N,1165,1179,1193,1198,1228,1255,1352,1381,biphasic_positive_negative
220,5,1519,4.219444444444444,NORMAL,N,1468,1481,1495,1500,1533,1606,1657,1680,biphasic_positive_negative
220,6,1817,5.0472222222222225,NORMAL,N,1765,1778,1795,1800,1831,1908,1954,1986,biphasic_positive_negative
220,7,2122,5.894444444444445,NORMAL,N,2066,2080,2097,2102,2136,2215,2262,2290,biphasic_positive_negative
220,8,2426,6.738888888888889,NORMAL,N,2373,2386,2402,2409,2439,2510,2559,2592,biphasic_positive_negative
220,9,2724,7.566666666666666,NORMAL,N,2671,2684,2701,2708,2736,2807,2860,2883,biphasic_positive_negative
220,10,3027,8.408333333333333,NORMAL,N,2975,2990,3005,3011,3041,3118,3166,3193,biphasic_positive_negative
220,11,3331,9.252777777777778,NORMAL,N,3278,3293,3309,3314,3344,3421,3465,3495,biphasic_positive_negative
220,12,3624,10.066666666666666,NORMAL,N,3574,3587,3602,3608,3638,3714,3758,3786,biphasic_positive_negative
220,13,3926,10.905555555555555,NORMAL,N,3875,3888,3902,3910,3939,4011,4060,4085,biphasic_positive_negative
220,14,4226,11.738888888888889,NORMAL,N,4176,4189,4202,4210,4239,4318,4361,4390,biphasic_positive_negative
220,15,4532,12.588888888888889,NORMAL,N,4478,4491,4507,4515,4546,4622,4666,4693,biphasic_positive_negative
220,16,4833,13.425,NORMAL,N,4782,4794,4810,4815,4847,4924,4968,4995,biphasic_positive_negative
220,17,5129,14.247222222222222,NORMAL,N,5073,5087,5104,5111,5142,5216,5263,5292,biphasic_positive_negative
220,18,5436,15.1,NORMAL,N,5381,5395,5412,5417,5449,5524,5574,5601,biphasic_positive_negative
220,19,5742,15.95,NORMAL,N,5689,5703,5719,5725,5755,5831,5877,5900,biphasic_positive_negative
220,20,6036,16.766666666666666,NORMAL,N,5985,5999,6012,6018,6050,6126,6170,6196,biphasic_positive_negative
220,21,6341,17.613888888888887,NORMAL,N,6289,6302,6316,6323,6355,6431,6473,6499,biphasic_positive_negative
220,22,6639,18.441666666666666,NORMAL,N,6587,6601,6615,6622,6654,6728,6776,6805,biphasic_positive_negative
220,23,6944,19.288888888888888,NORMAL,N,6891,6905,6920,6926,6957,7023,7077,7105,biphasic_positive_negative
220,24,7245,20.125,NORMAL,N,7192,7206,7221,7227,7259,7333,7376,7400,biphasic_positive_negative
220,25,7537,20.93611111111111,NORMAL,N,7486,7498,7513,7520,7551,7625,7675,7700,biphasic_positive_negative
220,26,7842,21.783333333333335,NORMAL,N,7788,7802,7818,7824,7856,7930,7978,8001,biphasic_positive_negative
220,27,8144,22.622222222222224,NORMAL,N,8091,8105,8121,8127,8157,8231,8277,8302,biphasic_positive_negative
220,28,8441,23.447222222222223,NORMAL,N,8388,8402,8418,8425,8455,8529,8574,8602,biphasic_positive_negative
220,29,8741,24.280555555555555,NORMAL,N,8687,8702,8717,8724,8755,8827,8870,8899,biphasic_positive_negative
220,30,9039,25.108333333333334,NORMAL,N,8985,9000,9016,9022,9053,9126,9174,9204,biphasic_positive_negative
220,31,9344,25.955555555555556,NORMAL,N,9291,9305,9320,9326,9357,9386,9475,9501,biphasic_positive_negative
220,32,9639,26.775,NORMAL,N,9589,9602,9616,9623,9652,9722,9772,9797,biphasic_positive_negative
220,33,9935,27.59722222222222,NORMAL,N,9884,9896,9913,9917,9949,10027,10072,10104,biphasic_positive_negative
220,34,10239,28.441666666666666,NORMAL,N,10187,10200,10216,10223,10253,10329,10370,10399,biphasic_positive_negative
220,35,10539,29.275,NORMAL,N,10486,10500,10515,10522,10552,10624,10673,10696,biphasic_positive_negative
220,36,10835,30.09722222222222,NORMAL,N,10782,10796,10811,10816,10848,10918,10970,10991,biphasic_positive_negative
220,37,11141,30.947222222222223,NORMAL,N,11089,11101,11118,11124,11154,11224,11270,11294,biphasic_positive_negative
220,38,11438,31.772222222222222,NORMAL,N,11386,11399,11416,11423,11452,11527,11574,11602,biphasic_positive_negative
220,39,11744,32.62222222222222,NORMAL,N,11691,11706,11722,11728,11758,11829,11872,11900,biphasic_positive_negative
220,40,12041,33.44722222222222,NORMAL,N,11991,12004,12018,12025,12054,12124,12171,12194,biphasic_positive_negative
220,41,12336,34.266666666666666,NORMAL,N,12286,12299,12314,12320,12349,12426,12474,12500,biphasic_positive_negative
220,42,12646,35.12777777777778,NORMAL,N,12593,12607,12622,12628,12659,12735,12780,12808,biphasic_positive_negative
220,43,12949,35.96944444444444,NORMAL,N,12897,12910,12926,12931,12963,13040,13081,13109,biphasic_positive_negative
220,44,13245,36.791666666666664,NORMAL,N,13193,13206,13222,13228,13258,13331,13379,13407,biphasic_positive_negative
220,45,13551,37.641666666666666,NORMAL,N,13500,13512,13528,13534,13564,13634,13681,13709,biphasic_positive_negative
220,46,13848,38.46666666666667,NORMAL,N,13797,13809,13826,13831,13861,13940,13984,14018,biphasic_positive_negative
220,47,14156,39.32222222222222,NORMAL,N,14104,14117,14134,14139,14170,14246,14291,14318,biphasic_positive_negative
220,48,14454,40.15,NORMAL,N,14404,14416,14432,14438,14468,14536,14586,14610,biphasic_positive_negative
220,49,14755,40.986111111111114,NORMAL,N,14702,14716,14731,14738,14769,14847,14896,14923,biphasic_positive_negative
220,50,15067,41.852777777777774,NORMAL,N,15014,15027,15044,15050,15081,15155,15199,15224,biphasic_positive_negative
220,51,15367,42.68611111111111,NORMAL,N,15316,15329,15344,15350,15381,15455,15495,15526,biphasic_positive_negative
220,52,15660,43.5,NORMAL,N,15608,15621,15637,15642,15674,15747,15796,15823,biphasic_positive_negative
220,53,15963,44.34166666666667,NORMAL,N,15913,15924,15941,15947,15976,16048,16097,16120,biphasic_positive_negative
